"welldpth","latitude","longitude","u_ppb","state"
NA,33.2353,-105.5786,3,"NM"
NA,33.2736,-105.5625,4.44,"NM"
NA,33.2806,-105.5753,4.84,"NM"
NA,33.1772,-105.5142,2.44,"NM"
NA,33.1103,-105.5722,1.96,"NM"
NA,33.0333,-105.6047,3.46,"NM"
NA,33.0078,-105.6044,3.58,"NM"
NA,33.0497,-105.615,3.12,"NM"
NA,33.0964,-105.6194,NA,"NM"
NA,33.0306,-105.5578,2.94,"NM"
NA,33.0361,-105.5122,2.06,"NM"
NA,33.0231,-105.4606,2.9,"NM"
NA,33.0678,-105.4008,2.58,"NM"
NA,33.0694,-105.4314,1.16,"NM"
NA,33.49,-105.2442,1.26,"NM"
NA,33.4983,-105.2028,1.2,"NM"
140,33.3442,-105.1233,1.16,"NM"
NA,33.3697,-105.0717,1.28,"NM"
NA,33.3758,-105.1006,0.64,"NM"
360,33.4039,-105.0311,0.5,"NM"
390,33.4264,-105.0383,1.6,"NM"
460,33.4447,-105.05,2,"NM"
450,33.3975,-105.0536,1.28,"NM"
NA,33.4089,-105.1125,0.5,"NM"
NA,33.4408,-105.1044,0.58,"NM"
NA,33.4344,-105.1333,0.82,"NM"
NA,33.4153,-105.0844,2.06,"NM"
NA,33.4411,-105.2325,0.5,"NM"
NA,33.465,-105.2361,1.1,"NM"
NA,33.495,-105.1217,1.12,"NM"
NA,33.4817,-105.1572,1.02,"NM"
NA,33.4778,-105.1272,0.5,"NM"
NA,33.4733,-105.0794,0.54,"NM"
NA,33.4875,-105.0575,7.06,"NM"
NA,33.4808,-105.05,0.98,"NM"
NA,33.4514,-105.0453,1.04,"NM"
NA,33.4753,-105.0022,0.74,"NM"
NA,33.295,-105.1883,3.28,"NM"
NA,33.2736,-105.1706,0.6,"NM"
NA,33.2686,-105.1442,0.58,"NM"
NA,33.2864,-105.1147,1.58,"NM"
NA,33.2717,-105.0928,2.26,"NM"
NA,33.2892,-105.0686,1.26,"NM"
NA,33.2967,-105.0544,2.22,"NM"
NA,33.0761,-105.3772,2.38,"NM"
NA,33.1256,-105.4167,1.66,"NM"
NA,33.0942,-105.4844,1.42,"NM"
NA,33.1744,-105.4636,1.48,"NM"
NA,33.2094,-105.4353,0.5,"NM"
NA,33.2167,-105.4,1.4,"NM"
NA,33.2039,-105.3625,1.6,"NM"
NA,33.2539,-105.3086,3.16,"NM"
NA,33.2206,-105.2819,1.28,"NM"
NA,33.1925,-105.2928,0.76,"NM"
750,33.1214,-105.2758,0.5,"NM"
NA,33.1439,-105.3108,1.32,"NM"
NA,33.1008,-105.2911,0.7,"NM"
NA,33.0689,-105.2661,1.08,"NM"
NA,33.0739,-105.2969,1.12,"NM"
NA,33.2289,-105.2375,0.98,"NM"
NA,33.2131,-105.255,0.5,"NM"
NA,33.1728,-105.2481,0.5,"NM"
NA,33.1025,-105.2175,0.6,"NM"
NA,33.1047,-105.7764,4.3,"NM"
NA,33.1058,-105.8011,2.3,"NM"
NA,33.0467,-105.7689,0.84,"NM"
NA,33.0119,-105.8594,9.96,"NM"
NA,33.4233,-105.2611,1,"NM"
NA,33.4367,-105.2708,1.22,"NM"
NA,33.4464,-105.2803,0.94,"NM"
NA,33.3483,-105.2906,1.08,"NM"
100,33.3514,-105.3072,0.62,"NM"
NA,33.3342,-105.3275,1.16,"NM"
NA,33.3411,-105.3633,0.96,"NM"
NA,33.4256,-105.3078,3.38,"NM"
NA,33.4331,-105.3328,1.26,"NM"
NA,33.4869,-105.3625,0.68,"NM"
NA,33.2264,-105.4917,0.56,"NM"
NA,33.2825,-105.4883,1.82,"NM"
NA,33.1019,-105.1856,0.5,"NM"
NA,33.1253,-105.19,1.62,"NM"
NA,33.1658,-105.1858,0.5,"NM"
NA,33.1436,-105.1931,0.8,"NM"
NA,33.1475,-105.2294,0.5,"NM"
NA,33.1519,-105.2592,0.5,"NM"
NA,33.1875,-105.2292,0.5,"NM"
NA,33.2464,-105.1681,1.16,"NM"
NA,33.2319,-105.1178,0.5,"NM"
NA,33.1897,-105.1544,0.5,"NM"
NA,33.1458,-105.1342,2.6,"NM"
NA,33.1231,-105.16,0.5,"NM"
NA,33.125,-105.1072,0.5,"NM"
NA,33.2069,-105.0561,1.02,"NM"
NA,33.2328,-105.005,1.4,"NM"
NA,33.2442,-105.0578,0.5,"NM"
NA,33.2111,-105.0806,0.56,"NM"
NA,33.17,-105.1136,0.5,"NM"
NA,33.0158,-105.2331,2.74,"NM"
140,33.0461,-105.2331,2.28,"NM"
NA,33.0169,-105.2664,1.98,"NM"
80,33.0244,-105.2786,1.96,"NM"
NA,33.0044,-105.1792,3.66,"NM"
NA,33.0478,-105.0775,1.82,"NM"
NA,33.0644,-105.0494,1.48,"NM"
NA,33.2861,-105.4089,2.14,"NM"
NA,33.2906,-105.3831,1.5,"NM"
NA,33.2517,-105.3906,1.44,"NM"
NA,33.2939,-105.3397,1.56,"NM"
NA,33.1758,-105.4236,1.2,"NM"
NA,33.1469,-105.3506,0.5,"NM"
380,33.6447,-105.105,1.52,"NM"
380,33.64,-105.0636,2.18,"NM"
363,33.6453,-105.0847,1.58,"NM"
NA,33.2944,-105.2797,1.62,"NM"
NA,33.2842,-105.2664,1.38,"NM"
NA,33.2803,-105.3042,2.26,"NM"
NA,33.3547,-105.2808,1.96,"NM"
NA,33.4956,-105.4194,3.44,"NM"
NA,33.4914,-105.4311,3.36,"NM"
NA,33.3733,-105.4336,0.5,"NM"
NA,33.3228,-105.4678,2.54,"NM"
405,33.0917,-105.9928,2.38,"NM"
NA,33.3222,-105.7808,0.54,"NM"
NA,33.3169,-105.765,0.5,"NM"
NA,33.31,-105.7653,0.5,"NM"
NA,33.2994,-105.7519,1,"NM"
NA,33.5422,-105.0281,1.76,"NM"
NA,33.6267,-105.0958,1.34,"NM"
NA,33.6092,-105.1311,0.64,"NM"
NA,33.2956,-105.0322,2.26,"NM"
NA,33.3236,-105.1967,0.5,"NM"
NA,33.3011,-105.2339,2.02,"NM"
NA,33.3436,-105.1658,1.72,"NM"
NA,33.3289,-105.1194,0.96,"NM"
NA,33.3283,-105.1422,2.46,"NM"
NA,33.3147,-105.1403,2.12,"NM"
NA,33.3206,-105.1078,0.5,"NM"
NA,33.3542,-105.2011,3.62,"NM"
NA,33.3489,-105.2311,0.5,"NM"
NA,33.3386,-105.2392,1.22,"NM"
NA,33.3639,-105.2244,0.6,"NM"
NA,33.3589,-105.2461,3.06,"NM"
43,33.3519,-105.1642,4.5,"NM"
NA,33.2975,-105.0069,1.04,"NM"
NA,33.2761,-105.0219,1.32,"NM"
NA,33.3308,-105.05,1.34,"NM"
NA,33.3261,-105.0347,1.88,"NM"
NA,33.4542,-105.1967,1.8,"NM"
NA,33.4069,-105.1972,1.42,"NM"
NA,33.3836,-105.0742,1.24,"NM"
NA,33.3797,-105.0178,1.14,"NM"
NA,33.3383,-105.0767,1.84,"NM"
NA,33.3733,-105.1822,1.7,"NM"
NA,33.5092,-105.1336,1.3,"NM"
50,33.5053,-105.0967,1.06,"NM"
NA,33.4978,-105.0769,1.22,"NM"
NA,33.5094,-105.0011,0.74,"NM"
NA,33.5131,-105.0428,0.9,"NM"
NA,33.5797,-105.0119,1.76,"NM"
NA,33.6314,-105.0303,1.62,"NM"
NA,33.5781,-105.0425,0.86,"NM"
NA,33.0789,-105.0975,1.94,"NM"
NA,33.0794,-105.1353,2.18,"NM"
NA,33.02,-105.1533,3.38,"NM"
NA,33.5619,-105.1883,0.5,"NM"
144,33.5597,-105.1736,3.02,"NM"
NA,33.5839,-105.1853,0.78,"NM"
NA,33.6367,-105.1558,0.86,"NM"
NA,33.6586,-105.135,1,"NM"
NA,33.6272,-105.2425,0.5,"NM"
200,33.6628,-105.2,0.5,"NM"
NA,33.6856,-105.2436,0.5,"NM"
360,33.6956,-105.0336,1,"NM"
NA,33.6647,-105.0444,1.96,"NM"
NA,33.015,-105.0658,1.06,"NM"
NA,33.0506,-105.1733,2.04,"NM"
NA,33.0747,-105.1892,2.96,"NM"
NA,33.1292,-105.08,2.44,"NM"
NA,33.9389,-105.5467,6.92,"NM"
NA,33.9208,-105.5211,11.36,"NM"
NA,33.8972,-105.4919,4.58,"NM"
NA,33.9575,-105.4778,2.34,"NM"
NA,33.9792,-105.4428,10.62,"NM"
NA,33.9786,-105.115,4.34,"NM"
NA,33.9528,-105.1069,7.98,"NM"
NA,33.9431,-105.0714,5.8,"NM"
NA,33.9933,-105.0697,3.82,"NM"
NA,33.9689,-105.0583,0.54,"NM"
NA,33.9425,-105.3336,0.68,"NM"
NA,31.825,-107.9111,0.1,"NM"
NA,31.9222,-107.9267,0.82,"NM"
NA,31.9764,-107.9889,0.54,"NM"
NA,31.9222,-107.6297,9.54,"NM"
NA,31.9289,-107.62,9.02,"NM"
NA,31.9078,-107.6158,15.6,"NM"
NA,31.9153,-107.5939,19.4,"NM"
NA,31.9297,-107.6022,17.6,"NM"
324,31.9092,-107.6733,7.98,"NM"
NA,31.8861,-107.6583,5.39,"NM"
NA,31.9889,-107.6814,24.3,"NM"
NA,31.9844,-107.7047,3.38,"NM"
300,31.9842,-107.7214,1.68,"NM"
NA,31.995,-107.7225,3.24,"NM"
NA,31.9872,-107.7469,21.8,"NM"
NA,31.9661,-107.8067,1.8,"NM"
NA,31.9847,-107.7958,8.91,"NM"
NA,31.9381,-107.7661,6.85,"NM"
NA,31.9028,-107.7506,4.58,"NM"
NA,31.9519,-107.8244,3.45,"NM"
NA,31.985,-107.8564,3.05,"NM"
NA,31.9878,-107.8267,2.65,"NM"
NA,31.95,-107.8478,8.9,"NM"
NA,31.9033,-107.8617,0.1,"NM"
NA,31.8617,-107.8683,26.2,"NM"
NA,31.9725,-107.2536,1.93,"NM"
NA,34.7635,-114.3431,NA,"AZ"
-1,34.7634,-114.3431,1.593,"AZ"
-1,34.7634,-114.3431,NA,"AZ"
-1,34.8758,-114.1482,0.002,"AZ"
-1,34.8758,-114.1482,NA,"AZ"
70,34.743,-114.4862,0.002,"AZ"
70,34.743,-114.4862,NA,"AZ"
385,34.7299,-114.435,8.43,"AZ"
NA,31.8536,-107.3894,10.9,"NM"
385,34.7299,-114.435,NA,"AZ"
900,34.6613,-114.2852,3.961,"AZ"
900,34.6613,-114.2852,NA,"AZ"
160,34.5701,-114.3889,3.465,"AZ"
160,34.5701,-114.3889,NA,"AZ"
-1,34.6502,-114.0752,2.089,"AZ"
-1,34.6502,-114.0752,NA,"AZ"
NA,31.8278,-107.2681,4.32,"NM"
NA,31.7906,-107.2825,11.9,"NM"
NA,31.7989,-107.4064,45.4,"NM"
NA,31.9681,-107.3839,2.5,"NM"
90,31.9358,-107.3847,4.79,"NM"
NA,31.8853,-107.4486,74.7,"NM"
NA,31.9506,-106.7508,9.35,"NM"
NA,31.9969,-106.8208,4.45,"NM"
0,36.8038,-113.7895,0.234,"AZ"
650,32.5386,-111.2263,1.761,"AZ"
NA,31.9203,-106.9669,52.8,"NM"
NA,31.9256,-106.9119,13.3,"NM"
NA,31.9169,-106.8356,7.1,"NM"
500,31.8222,-106.7786,5.75,"NM"
200,36.9982,-112.5338,3.33,"AZ"
612,32.5052,-111.1798,0.824,"AZ"
557,31.8658,-106.7047,31,"NM"
NA,36.7295,-113.7369,88.96,"AZ"
500,31.8344,-107.0892,3.15,"NM"
NA,31.8767,-107.1447,3.2,"NM"
NA,31.7864,-107.0328,5.1,"NM"
NA,31.7844,-107.1358,2.4,"NM"
NA,31.8164,-107.1583,3.55,"NM"
NA,31.9181,-106.6322,3.2,"NM"
100,31.9036,-106.6594,5.35,"NM"
NA,31.9989,-106.6556,0.13,"NM"
NA,31.9953,-106.6406,0.8,"NM"
NA,31.9861,-106.6536,0.55,"NM"
NA,31.9517,-106.6622,3.65,"NM"
NA,31.9536,-106.63,0.4,"NM"
NA,31.915,-106.6611,1.3,"NM"
NA,31.8794,-106.6444,48.9,"NM"
800,32.6328,-110.5583,0.002,"AZ"
NA,32.729,-110.4782,0.002,"AZ"
NA,31.9525,-107.2478,1.05,"NM"
NA,36.7653,-113.8999,86.96,"AZ"
NA,36.7653,-113.8999,NA,"AZ"
NA,36.8155,-113.908,26.16,"AZ"
NA,36.8155,-113.908,NA,"AZ"
0,36.7626,-113.89,17.662,"AZ"
0,36.7626,-113.89,NA,"AZ"
0,36.7719,-113.8517,3.887,"AZ"
0,36.7719,-113.8517,NA,"AZ"
0,36.8958,-113.9156,32.04,"AZ"
0,36.8958,-113.9156,NA,"AZ"
0,36.7703,-113.7968,0.037,"AZ"
0,36.7703,-113.7968,NA,"AZ"
0,36.8038,-113.7895,NA,"AZ"
100,36.9073,-113.9306,2.507,"AZ"
100,36.9073,-113.9306,NA,"AZ"
490,36.7768,-113.9873,3.968,"AZ"
490,36.7768,-113.9873,NA,"AZ"
100,36.9732,-113.9825,1.146,"AZ"
100,36.9732,-113.9825,NA,"AZ"
1,36.8348,-113.6689,0.089,"AZ"
1,36.8348,-113.6689,NA,"AZ"
1,36.8097,-113.7402,0.458,"AZ"
1,36.8097,-113.7402,NA,"AZ"
1,36.7669,-113.5887,0.93,"AZ"
100,31.7083,-111.0626,20.56,"AZ"
1,36.7669,-113.5887,NA,"AZ"
1,36.7569,-113.6272,5.522,"AZ"
1,36.7569,-113.6272,NA,"AZ"
1,36.7762,-113.7232,1.558,"AZ"
1,36.7762,-113.7232,NA,"AZ"
1,36.7631,-113.7049,6.59,"AZ"
1,36.7631,-113.7049,NA,"AZ"
0,36.946,-113.3549,22.22,"AZ"
0,36.946,-113.3549,NA,"AZ"
-1,36.9078,-113.3521,15.622,"AZ"
-1,36.9078,-113.3521,NA,"AZ"
0,36.8952,-113.3127,7.002,"AZ"
0,31.545,-111.1043,0.002,"AZ"
0,36.8952,-113.3127,NA,"AZ"
-1,36.9465,-113.0114,14.875,"AZ"
-1,36.9465,-113.0114,NA,"AZ"
-1,36.9596,-113.1494,0.238,"AZ"
-1,36.9596,-113.1494,NA,"AZ"
1,36.9484,-113.0556,1.158,"AZ"
1,36.9484,-113.0556,NA,"AZ"
-1,36.876,-113.1167,3.566,"AZ"
-1,36.876,-113.1167,NA,"AZ"
-1,36.8652,-113.1759,31.748,"AZ"
-1,36.8652,-113.1759,NA,"AZ"
-1,36.8901,-113.1444,6.514,"AZ"
0,36.5858,-112.3411,0.615,"AZ"
-1,36.8901,-113.1444,NA,"AZ"
-1,36.9194,-113.1832,25.72,"AZ"
-1,36.9194,-113.1832,NA,"AZ"
-1,36.9398,-113.2486,4.598,"AZ"
-1,36.9398,-113.2486,NA,"AZ"
-1,36.8664,-113.2243,11.932,"AZ"
-1,36.8664,-113.2243,NA,"AZ"
25,36.8097,-113.172,13.19,"AZ"
25,36.8097,-113.172,NA,"AZ"
-1,36.7966,-113.1244,33.22,"AZ"
-1,36.7966,-113.1244,NA,"AZ"
20,36.7562,-113.135,25.7,"AZ"
85,31.9221,-110.0361,6.362,"AZ"
20,36.7562,-113.135,NA,"AZ"
0,36.9312,-113.1232,16.7,"AZ"
-1,36.9973,-113.1944,1.024,"AZ"
-1,36.9973,-113.1944,NA,"AZ"
-1,36.8448,-112.9569,0.109,"AZ"
-1,36.8448,-112.9569,NA,"AZ"
-1,36.8473,-112.8617,0.256,"AZ"
-1,36.8473,-112.8617,NA,"AZ"
0,36.9332,-112.8272,0.089,"AZ"
0,36.9332,-112.8272,NA,"AZ"
-1,36.9977,-112.8632,0.002,"AZ"
-1,36.9977,-112.8632,NA,"AZ"
100,36.9486,-112.8628,0.002,"AZ"
100,36.9486,-112.8628,NA,"AZ"
57,36.9495,-112.8922,7.279,"AZ"
57,36.9495,-112.8922,NA,"AZ"
13,36.9383,-112.9627,12.902,"AZ"
13,36.9383,-112.9627,NA,"AZ"
0,36.9094,-112.7608,0.352,"AZ"
0,36.9094,-112.7608,NA,"AZ"
0,36.9903,-112.92,0.407,"AZ"
0,36.9903,-112.92,NA,"AZ"
-1,36.8716,-112.9769,3.578,"AZ"
-1,36.8716,-112.9769,NA,"AZ"
0,36.7817,-112.8458,1.585,"AZ"
0,31.8124,-110.0183,0.002,"AZ"
0,36.7817,-112.8458,NA,"AZ"
-1,36.8166,-112.828,9.038,"AZ"
-1,36.8166,-112.828,NA,"AZ"
-1,36.8028,-112.8081,1.923,"AZ"
-1,36.8028,-112.8081,NA,"AZ"
-1,36.8031,-112.8881,2.36,"AZ"
-1,36.8031,-112.8881,NA,"AZ"
0,36.9561,-112.7763,0.037,"AZ"
0,36.9561,-112.7763,NA,"AZ"
0,36.9951,-112.7821,0.03,"AZ"
0,36.9951,-112.7821,NA,"AZ"
0,36.8811,-112.7804,249.6,"AZ"
0,36.8811,-112.7804,NA,"AZ"
200,36.9982,-112.5338,NA,"AZ"
0,36.9623,-112.5757,8.922,"AZ"
0,36.9623,-112.5757,NA,"AZ"
0,36.9844,-112.6885,1.302,"AZ"
0,36.9844,-112.6885,NA,"AZ"
0,36.9213,-112.722,25.12,"AZ"
0,36.9213,-112.722,NA,"AZ"
120,36.9481,-112.6246,1.07,"AZ"
120,36.9481,-112.6246,NA,"AZ"
0,36.9896,-112.3234,47.27,"AZ"
0,36.9896,-112.3234,NA,"AZ"
0,36.9516,-112.0337,0.794,"AZ"
670,31.6492,-111.7661,14.91,"AZ"
0,36.9516,-112.0337,NA,"AZ"
0,36.8229,-112.0546,5.05,"AZ"
0,36.8229,-112.0546,NA,"AZ"
NA,36.7351,-113.766,11.308,"AZ"
NA,36.7351,-113.766,NA,"AZ"
-1,36.663,-113.901,0.407,"AZ"
-1,36.663,-113.901,NA,"AZ"
-1,36.6083,-113.9483,4.28,"AZ"
-1,36.6083,-113.9483,NA,"AZ"
0,36.6535,-113.7827,0.244,"AZ"
0,36.6535,-113.7827,NA,"AZ"
1,36.5506,-113.9965,17.566,"AZ"
1,36.5506,-113.9965,NA,"AZ"
NA,36.7295,-113.7369,NA,"AZ"
NA,36.5113,-113.6636,44.16,"AZ"
NA,36.5113,-113.6636,NA,"AZ"
0,36.6689,-113.7351,1.422,"AZ"
0,36.6689,-113.7351,NA,"AZ"
0,36.5975,-113.7417,1.016,"AZ"
0,36.5975,-113.7417,NA,"AZ"
0,36.5239,-113.7147,0.856,"AZ"
0,36.5239,-113.7147,NA,"AZ"
-1,36.6904,-113.0439,85.98,"AZ"
18,32.5367,-111.1108,0.2,"AZ"
-1,36.6904,-113.0439,NA,"AZ"
-1,36.7239,-113.0684,15.3,"AZ"
-1,36.7239,-113.0684,NA,"AZ"
0,36.7278,-112.942,31.4,"AZ"
0,36.7278,-112.942,NA,"AZ"
0,36.6023,-112.3477,0.433,"AZ"
0,36.6023,-112.3477,NA,"AZ"
0,36.6251,-112.3451,1.014,"AZ"
0,36.6251,-112.3451,NA,"AZ"
0,36.6953,-112.3112,0.71,"AZ"
0,36.6953,-112.3112,NA,"AZ"
NA,31.9128,-107.3131,13.3,"NM"
0,36.5858,-112.3411,NA,"AZ"
NA,36.5104,-112.1354,0.14,"AZ"
NA,36.5104,-112.1354,NA,"AZ"
0,36.5857,-112.0446,0.772,"AZ"
0,36.5857,-112.0446,NA,"AZ"
0,36.325,-113.9725,2.874,"AZ"
0,36.325,-113.9725,NA,"AZ"
-1,36.4854,-113.8488,0.571,"AZ"
-1,36.4854,-113.8488,NA,"AZ"
-1,36.4227,-113.8887,2.097,"AZ"
-1,36.4227,-113.8887,NA,"AZ"
0,36.3777,-113.9719,12.964,"AZ"
400,31.7165,-110.6366,0.002,"AZ"
0,36.3777,-113.9719,NA,"AZ"
-1,36.3877,-113.9523,3.904,"AZ"
-1,36.3877,-113.9523,NA,"AZ"
0,36.4162,-113.9566,1.748,"AZ"
0,36.4162,-113.9566,NA,"AZ"
0,36.2936,-113.6635,1.824,"AZ"
0,36.2936,-113.6635,NA,"AZ"
0,36.2998,-113.6865,1.85,"AZ"
NA,NA,NA,NA,"AZ"
0,36.3828,-113.4618,4.218,"AZ"
0,36.3828,-113.4618,NA,"AZ"
0,36.2675,-113.478,13.636,"AZ"
NA,31.9967,-107.3136,7.55,"NM"
0,36.2675,-113.478,NA,"AZ"
0,36.3736,-113.2608,1.486,"AZ"
0,36.3736,-113.2608,NA,"AZ"
0,36.3925,-113.151,0.133,"AZ"
0,36.3925,-113.151,NA,"AZ"
0,36.3357,-113.1898,1.064,"AZ"
0,36.3357,-113.1898,NA,"AZ"
-1,36.4635,-112.2459,0.024,"AZ"
-1,36.4635,-112.2459,NA,"AZ"
-1,36.1512,-113.5348,2.392,"AZ"
-1,36.1512,-113.5348,NA,"AZ"
-1,36.1904,-113.5114,20.772,"AZ"
200,31.5878,-110.5808,0.002,"AZ"
-1,36.1904,-113.5114,NA,"AZ"
0,36.126,-113.0665,1.013,"AZ"
0,36.126,-113.0665,NA,"AZ"
-1,36.0178,-112.826,7.141,"AZ"
-1,36.0178,-112.826,NA,"AZ"
22,36.0127,-112.2982,0.598,"AZ"
22,36.0127,-112.2982,NA,"AZ"
980,36.9258,-111.97,0.607,"AZ"
980,36.9258,-111.97,NA,"AZ"
-1,36.7274,-111.8975,2.396,"AZ"
-1,36.7274,-111.8975,NA,"AZ"
200,31.8035,-111.8152,0.002,"AZ"
340,31.5915,-110.2748,0.002,"AZ"
200,31.8035,-111.8152,NA,"AZ"
200,31.9596,-111.7608,4.692,"AZ"
200,31.9596,-111.7608,NA,"AZ"
200,31.901,-111.7705,4.824,"AZ"
200,31.901,-111.7705,NA,"AZ"
NA,31.8161,-111.5481,0.002,"AZ"
NA,31.8161,-111.5481,NA,"AZ"
NA,31.809,-111.5895,0.002,"AZ"
NA,31.809,-111.5895,NA,"AZ"
NA,31.8043,-111.6205,0.002,"AZ"
NA,31.8043,-111.6205,NA,"AZ"
50,31.7841,-111.5157,35.55,"AZ"
50,31.7841,-111.5157,NA,"AZ"
78,31.8258,-111.514,6.078,"AZ"
78,31.8258,-111.514,NA,"AZ"
158,31.8171,-111.5473,0.002,"AZ"
158,31.8171,-111.5473,NA,"AZ"
30,31.8363,-111.6059,0.002,"AZ"
30,31.8363,-111.6059,NA,"AZ"
80,31.8196,-111.6613,0.002,"AZ"
80,31.8196,-111.6613,NA,"AZ"
0,31.9844,-111.5098,0.002,"AZ"
0,31.9844,-111.5098,NA,"AZ"
80,31.9289,-111.5279,0.002,"AZ"
250,31.6434,-110.4141,0.002,"AZ"
80,31.9289,-111.5279,NA,"AZ"
50,31.9215,-111.5803,9.167,"AZ"
50,31.9215,-111.5803,NA,"AZ"
60,31.8475,-111.5429,4.492,"AZ"
60,31.8475,-111.5429,NA,"AZ"
350,31.9857,-111.2815,2.232,"AZ"
350,31.9857,-111.2815,NA,"AZ"
250,31.9788,-111.382,0.002,"AZ"
250,31.9788,-111.382,NA,"AZ"
0,31.8895,-111.4973,0.14,"AZ"
0,31.8895,-111.4973,NA,"AZ"
100,31.9333,-111.4141,0.002,"AZ"
135,31.5957,-110.1494,0.002,"AZ"
100,31.9333,-111.4141,NA,"AZ"
150,31.9524,-111.2954,10.95,"AZ"
150,31.9524,-111.2954,NA,"AZ"
75,31.8368,-111.2655,6.172,"AZ"
75,31.8368,-111.2655,NA,"AZ"
75,31.7999,-111.2604,0.002,"AZ"
75,31.7999,-111.2604,NA,"AZ"
75,31.7633,-111.2829,0.102,"AZ"
75,31.7633,-111.2829,NA,"AZ"
999,31.808,-111.4092,1.952,"AZ"
999,31.808,-111.4092,NA,"AZ"
400,31.9846,-111.1163,8.272,"AZ"
400,31.9846,-111.1163,NA,"AZ"
385,31.8085,-111.0563,0.002,"AZ"
385,31.8085,-111.0563,NA,"AZ"
350,31.7933,-111.0161,0.002,"AZ"
350,31.7933,-111.0161,NA,"AZ"
140,31.7643,-110.7514,0.002,"AZ"
140,31.7643,-110.7514,NA,"AZ"
390,31.7801,-110.8233,2.4,"AZ"
390,31.7801,-110.8233,NA,"AZ"
300,31.8542,-110.9762,0.002,"AZ"
300,31.8542,-110.9762,NA,"AZ"
500,31.8312,-110.8011,3.028,"AZ"
200,31.4041,-110.8678,0.002,"AZ"
500,31.8312,-110.8011,NA,"AZ"
0,31.9009,-110.7831,0.002,"AZ"
0,31.9009,-110.7831,NA,"AZ"
400,31.9623,-110.7723,0.002,"AZ"
400,31.9623,-110.7723,NA,"AZ"
400,31.9807,-110.7743,0.002,"AZ"
400,31.9807,-110.7743,NA,"AZ"
0,31.8443,-110.7464,0.002,"AZ"
0,31.8443,-110.7464,NA,"AZ"
0,31.9417,-110.6479,0.002,"AZ"
0,31.9417,-110.6479,NA,"AZ"
0,31.9424,-110.6111,0.002,"AZ"
NA,31.4493,-110.3048,2.011,"AZ"
0,31.9424,-110.6111,NA,"AZ"
300,31.9576,-110.5255,0.002,"AZ"
300,31.9576,-110.5255,NA,"AZ"
100,31.7615,-110.617,0.002,"AZ"
100,31.7615,-110.617,NA,"AZ"
200,31.8302,-110.5804,0.002,"AZ"
200,31.8302,-110.5804,NA,"AZ"
280,31.7878,-110.6939,0.425,"AZ"
280,31.7878,-110.6939,NA,"AZ"
545,31.8749,-110.6628,0.002,"AZ"
545,31.8749,-110.6628,NA,"AZ"
100,31.8543,-110.3633,20.62,"AZ"
0,31.3829,-110.3631,0.002,"AZ"
100,31.8543,-110.3633,NA,"AZ"
0,31.775,-110.4609,0.002,"AZ"
0,31.775,-110.4609,NA,"AZ"
0,31.8357,-110.4949,7.481,"AZ"
0,31.8357,-110.4949,NA,"AZ"
900,31.9878,-110.3034,0.002,"AZ"
900,31.9878,-110.3034,NA,"AZ"
800,31.9942,-110.3533,0.002,"AZ"
800,31.9942,-110.3533,NA,"AZ"
100,31.9811,-110.4848,0.002,"AZ"
100,31.9811,-110.4848,NA,"AZ"
350,31.8967,-110.3538,0.002,"AZ"
NA,32.4457,-110.656,0.002,"AZ"
350,31.8967,-110.3538,NA,"AZ"
10,31.8092,-110.3726,0.002,"AZ"
10,31.8092,-110.3726,NA,"AZ"
700,31.7503,-110.3331,0.002,"AZ"
700,31.7503,-110.3331,NA,"AZ"
700,31.7662,-110.2979,0.002,"AZ"
700,31.7662,-110.2979,NA,"AZ"
700,31.7874,-110.274,0.002,"AZ"
700,31.7874,-110.274,NA,"AZ"
700,31.85,-110.3057,0.002,"AZ"
700,31.85,-110.3057,NA,"AZ"
100,31.8347,-110.3573,4.879,"AZ"
250,31.3509,-110.14,1.426,"AZ"
100,31.8347,-110.3573,NA,"AZ"
444,31.9524,-110.4301,3.607,"AZ"
444,31.9524,-110.4301,NA,"AZ"
500,31.9936,-110.0196,0.002,"AZ"
500,31.9936,-110.0196,NA,"AZ"
0,31.9868,-110.0148,0.002,"AZ"
0,31.9868,-110.0148,NA,"AZ"
0,31.9616,-110.0454,0.002,"AZ"
0,31.9616,-110.0454,NA,"AZ"
500,31.915,-110.2349,25.64,"AZ"
500,31.915,-110.2349,NA,"AZ"
185,31.9106,-110.2115,0.002,"AZ"
222,31.342,-110.0883,0.569,"AZ"
185,31.9106,-110.2115,NA,"AZ"
0,31.89,-110.2108,0.002,"AZ"
0,31.89,-110.2108,NA,"AZ"
95,31.8655,-110.2072,3.026,"AZ"
95,31.8655,-110.2072,NA,"AZ"
250,31.7853,-110.1653,0.002,"AZ"
250,31.7853,-110.1653,NA,"AZ"
250,31.794,-110.1512,0.002,"AZ"
250,31.794,-110.1512,NA,"AZ"
0,31.9271,-110.1297,3.418,"AZ"
0,31.9271,-110.1297,NA,"AZ"
0,31.9189,-110.0275,8.327,"AZ"
0,31.9189,-110.0275,NA,"AZ"
85,31.9221,-110.0361,NA,"AZ"
250,31.8934,-110.1496,1.577,"AZ"
250,31.8934,-110.1496,NA,"AZ"
250,31.879,-110.1862,5.327,"AZ"
250,31.879,-110.1862,NA,"AZ"
500,31.8674,-110.1481,1.601,"AZ"
500,31.8674,-110.1481,NA,"AZ"
