"OID_","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","SiteID","Elevation","WellDepthMeasureValue","AM_A_Amorph_7_16","AM_A_Analcime_7_16","AM_A_Aragon_7_16","AM_A_Calcite_7_16","AM_A_Ca_7_16","AM_A_Cd_7_16","AM_A_Ce_7_16","AM_A_Co_7_17","AM_A_Cr_7_17","AM_A_Cs_7_17","AM_A_Cu_7_17","AM_A_C_Inorg_7_16","AM_A_C_Tot_7_16","AM_A_Dolomite_7_16","AM_A_Fe_7_17","AM_A_Ga_7_17","AM_A_Goethite_7_16","AM_A_Gypsum_7_16","AM_A_Hematite_7_16","AM_A_Heuland_7_16","AM_A_Hg_7_17","AM_A_Hornbl_7_16","AM_A_Kaolinit_7_16","AM_A_K_7_17","AM_A_La_7_17","AM_A_Li_7_17","AM_A_Mg_7_17","AM_A_Mn_7_17","AM_A_Mo_7_17","AM_A_Na_7_17","AM_A_Nb_7_17","AM_A_Ni_7_17","AM_A_Other_7_16","AM_A_Pb_7_17","AM_A_Pyrite_7_16","AM_A_Pyroxene_7_16","AM_A_P_7_17","AM_A_Quartz_7_16","AM_A_Rb_7_17","AM_A_Sb_7_17","AM_A_Sc_7_17","AM_A_Serpent_7_16","AM_A_Se_7_18","AM_A_Sn_7_18","AM_A_Sr_7_18","AM_A_S_7_17","AM_A_Talc_7_16","AM_A_Te_7_18","AM_A_Th_7_18","AM_A_Ti_7_18","AM_A_Tl_7_18","AM_A_Tot_10A_7_16","AM_A_Tot_14A_7_16","AM_A_Tot_Carb_7_16","AM_A_Tot_Clay_7_16","AM_A_Tot_Flds_7_16","AM_A_Tot_K_fs_7_16","AM_A_Tot_Plag_7_16","AM_A_Tot_Zeol_7_16","AM_A_U_7_18","AM_A_V_7_18","AM_A_W_7_18","AM_A_Y_7_18","AM_A_Zn_7_18","LM_C_Ca_7_17","LM_C_Cd_7_17","LM_C_Ce_7_18","LM_C_Co_7_18","LM_C_Cr_7_18","LM_C_Cs_7_18","LM_C_CTot_7_15","LM_C_Cu_7_18","LM_C_Fe_7_18","LM_C_Ga_7_18","LM_C_Hg_7_18","LM_C_K_7_18","LM_C_La_7_18","LM_C_Li_7_18","LM_C_Mg_7_18","LM_C_Mn_7_18","LM_C_Mo_7_18","LM_C_Na_7_18","LM_C_Nb_7_18","LM_C_Ni_7_18","LM_C_P_7_18","LM_C_Pb_7_18","LM_C_Rb_7_18","LM_C_S_7_18","LM_C_Sb_7_18","LM_C_Sc_7_18","LM_C_Se_7_18","LM_C_Sn_7_18","LM_C_Sr_7_18","LM_C_Te_7_18","LM_C_Th_7_18","LM_C_Ti_7_18","LM_C_Tl_7_18","LM_C_U_7_15","LM_C_V_7_18","LM_C_W_7_18","LM_C_Y_7_18","LM_C_Zn_7_18","AN_Top5_Ag_7_17","AN_Top5_Al_7_17","AN_Top5_As_7_17","AN_Top5_Ba_7_17","AN_Top5_Be_7_17","AN_Top5_Bi_7_17","AN_Top5_Ca_7_17","AN_Top5_Cd_7_17","AN_Top5_Ce_7_17","AN_Top5_Co_7_17","AN_Top5_Cr_7_17","AN_Top5_Cs_7_17","AN_Top5_Cu_7_17","AN_Top5_Fe_7_17","AN_Top5_Ga_7_17","AN_Top5_Hg_7_17","AN_Top5_In_7_17","AN_Top5_K_7_17","AN_Top5_La_7_17","AN_Top5_Li_7_17","AN_Top5_Mg_7_17","AN_Top5_Mn_7_17","AN_Top5_Mo_7_18","AN_Top5_Na_7_18","AN_Top5_Nb_7_18","An_Top5_Ni_7_18","AN_Top5_P_7_18","AN_Top5_Pb_7_18","AN_Top5_Rb_7_18","AN_Top5_S_7_18","AN_Top5_Sb_7_18","AN_Top5_Sc_7_18","AN_Top5_Se_7_18","AN_Top5_Sn_7_18","AN_Top5_Sr_7_18","AN_Top5_Te_7_18","AN_Top5_Th_7_18","AN_Top5_Ti_7_18","AN_Top5_Tl_7_18","AN_Top5_U_7_18","AN_Top5_V_7_18","AN_Top5_W_7_18","AN_Top5_Y_7_18","AN_Top5_Zn_7_18","AN_C_Calcite_7_22","AN_C_Goethite_7_19","AN_C_Gypsum_7_22","AN_C_Hematite_7_22","AN_C_Heuland_7_19","AN_C_Hornbl_7_19","AN_C_Kaolinit_7_19","AN_C_Pyrite_7_19","AN_C_Pyroxene_7_19","AN_C_Quartz_7_19","AN_C_Talc_7_19","AN_C_Tot_10A_7_19","AN_C_Tot_14A_7_19","AN_C_Tot_Carb_7_19","AN_C_Tot_Flds_7_19","AN_C_Tot_K_fs_7_19","LM_C_Amorph_7_19","LM_C_Analcime_7_19","LM_C_aragon_7_19","LM_C_C_Inorg_7_19","LM_C_Dolomite_7_19","LM_C_Gibbsite_7_19","bfi48grd","PRISM_30yrNorm","Best_Guess__ac_","GENERALIZE_Igneous_volcanic","GENERALIZE_Sedimentary_clastic","GENERALIZE_Sedimentary_undifferentiated","GENERALIZE_Igneous_intrusive","GENERALIZE_Metamorphic_undifferentiated","GENERALIZE_Igneous_and_Sedimentary_undifferentiated","GENERALIZE_Unconsolidated_undifferentiated","GENERALIZE_Sedimentary_carbonate","GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated","GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated","GENERALIZE_Water","UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphic_rocks","UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_discontinuous","UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks","UNIT_NAME_Residual_materials_developed_in_fine-grained_sedimentary_rocks","UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discontinuous","UNIT_NAME_Alluvial_sediments_thick","UNIT_NAME_Alluvial_sediments_thin","UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin","UNIT_NAME_Colluvial_sediments_thin","UNIT_NAME_Rhyolitic_volcanic_rocks","UNIT_NAME_Playa_sediments","UNIT_NAME_Water","UNIT_NAME_Eolian_sediments_mostly_loess_thin","UNIT_NAME_Glacial_till_sediments_mostly_sandy_thin","US_L3NAME_Arizona/New_Mexico_Mountains","US_L3NAME_Arizona/New_Mexico_Plateau","US_L3NAME_Sonoran_Basin_and_Range","US_L3NAME_Mojave_Basin_and_Range","US_L3NAME_Southern_Rockies","US_L3NAME_Colorado_Plateaus","US_L3NAME_Central_Basin_and_Range","US_L3NAME_Wasatch_and_Uinta_Mountains","bas1","bas5","bas10","As3Cat","spl3cat","spl5"
1572,"As","Dissolved",0,246465,"7100","140",24.7109451,0,0,1.683009,1.5984333,0.5663646,63.3827248,10.7960691,26.9102993,8.4022999,22.7210598,0.2204023,4.169157,0.1670302,2.3909242,13.6721706,0.0131402,0,0.1673471,0,0.0315372,0,1.5619531,1.8936156,30.82304,27.3635826,0.6184887,1010.3634033,1.4299177,0.9347517,11.9115028,13.8480482,0,72.4892197,0,0,746.9176025,38.1360245,98.5533829,0.5466381,7.4271908,0,0.265294,1.6091138,189.1949615,0.0366047,0,0.1483398,9.1049337,0.3101033,0.5812011,9.9344587,0.5840788,1.850336,11.9642048,21.4552288,9.1369705,12.3556967,0,2.5866609,61.5726166,1.8119534,16.8288822,117.8930664,1.9586686,0.2805302,70.2821045,11.3135719,26.9464417,7.9290571,1.3103511,22.8893394,3.2056556,18.6811829,0.0202188,1.9437617,34.7077103,30.982338,0.7601729,709.0706787,1.2902787,0.9923529,14.7556076,14.987175,533.3265991,35.6512718,89.6217957,0.0258154,0.6958106,9.584219,0.2993565,1.5725334,261.3813782,0.1066323,10.6877184,0.3624037,0.6439731,2.9735415,81.823349,1.4326576,18.5838356,100.7936554,0.9652822,5.5384521,5.2527738,679.3632812,1.4761811,0.3446959,1.4183061,0.5525361,63.6331787,10.6879187,26.1904545,7.3894682,23.5087376,2.3330817,14.5042257,0.0366199,0.0619904,1.8699223,31.7635212,26.4101543,0.6011967,954.9712524,1.571406,0.9621993,12.1229086,13.1203184,754.5507812,69.141571,95.364006,0.039876,0.6684585,7.1362605,0.3065469,1.4767827,189.9391327,0.1482366,9.1167116,0.299291,0.5795074,2.6245432,55.7775879,1.6696615,16.663105,98.8093262,2.3004408,0,0,0.0472251,0,0.1062266,3.2435229,0,0,28.304039,0,8.3654518,6.3733797,2.5024624,25.4360867,8.5956745,21.2222424,0,0,0.2964015,0.2006029,0,63,549.3035889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"C1",TRUE,TRUE
1671,"As","Dissolved",14,247394,"6940","152",22.8655186,0,0,0.5788293,0.9841495,0.620721,59.1040802,9.3497114,27.9122906,5.8096619,22.6541824,0.0691301,3.0840867,0,2.3002741,12.658658,0,0,0.23889,0,0.0259997,0,2.75248,1.8067706,29.6707172,29.0612812,0.575735,723.1359253,1.7729524,0.7846984,10.7088127,13.3117218,0,63.054245,0,0,783.2335815,45.1644669,87.1291199,0.4254426,7.1235037,0,0.2558924,1.6480845,147.0366821,0.03614,0.0578855,0.1348268,9.1901236,0.2724255,0.566385,9.210865,0.6643081,0.5902507,12.4463158,17.5831337,7.1231766,10.4543486,0,2.5651872,55.499794,1.6960363,16.189682,107.2144318,1.0130556,0.3582097,63.7606659,9.9044838,26.7081223,5.8015275,1.8571975,19.3260632,2.3727367,14.0139303,0.0165145,1.8948349,31.8019581,30.8232422,0.5988985,657.9366455,1.3068913,0.8819975,11.5934572,14.4394264,575.9298096,21.7363358,90.1443558,0.0357629,0.70886,7.3348417,0.2869544,1.3343134,150.7359619,0.1009525,9.5791159,0.2814183,0.5819601,2.6264443,57.8070068,1.314869,17.195364,82.6030807,0.8677624,4.7713423,6.4322014,540.4367065,1.4135536,0.2947121,0.7166547,0.6185659,62.5926628,10.1028519,23.0978832,5.8994393,19.794096,2.1239619,13.8174086,0.0292047,0.0525211,1.7584788,30.6725178,27.4880295,0.5406126,738.3460083,1.7515393,0.7489346,10.7600336,12.0567312,726.0101929,53.6565552,89.6013641,0.0362772,0.5487246,6.8847799,0.2570743,1.6223041,140.8917694,0.1290623,9.1824245,0.2613936,0.5930636,2.6044629,47.9422722,1.6258525,16.8417053,80.0193939,0.7028167,0,0,0.0933318,0,0.1163414,2.203649,0,0,45.9412918,0,6.8559785,2.9111147,0.7133772,18.8716373,7.8450785,20.6453934,0,0,0.082283,0,0,62,516.2772827,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"C3",TRUE,TRUE
485,"As","Dissolved",0,49117,"7020","NULL",25.687191,0,0,2.5450225,2.8453467,0.3048373,67.4843445,20.1458511,100.2652588,5.6786027,33.4047279,0.4780844,1.5091655,1.2263514,3.7089682,13.5114288,0,0,0.5021094,0.123304,0.0212985,0,1.8189371,1.3338418,33.6745491,21.8668079,1.4202125,732.5144043,0.8180979,0.9242589,18.7048092,57.9661331,0.0736523,18.5013237,0,4.11163,844.0462646,35.5381813,57.3624992,1.0191436,12.3151722,0,0.2868327,1.6740645,234.9341736,0.0223006,0,0.1,8.4143066,0.4974697,0.3426917,7.1681161,2.4421711,3.8115213,11.1420755,23.4765434,4.3424506,21.8390198,0.063743,1.9246663,82.8996048,0.9907444,20.3064632,66.6449203,4.8487272,0.1797405,60.9297142,18.1160126,94.223587,5.579423,1.7058386,28.8573017,3.6300232,13.6661816,0.0179983,1.2953262,30.530611,26.6848621,1.2710248,663.5936279,0.7878157,1.0045055,17.2844105,59.4262505,815.753418,15.4037952,54.6074753,0.0232975,1.2607546,11.2199574,0.241313,1.6418455,223.3101196,0.1,7.8761897,0.4591073,0.3789038,1.6955423,80.1436996,1.0468382,18.3358612,60.0301666,1,5.5011067,8.39293,549.7799683,1.7099425,0.199501,2.7533808,0.2909523,60.7934608,21.0228691,111.4986801,5.3852515,32.3930359,3.7793677,12.5562506,0.0230007,0.0515811,1.2357359,30.9986839,20.4175625,1.407979,761.8128662,0.7898514,1.0419164,18.6804829,56.5042114,821.2163086,27.4814415,51.0315781,0.0257125,0.9901153,11.7554283,0.2648083,1.6933273,243.5091858,0.1065889,7.6813045,0.5255121,0.3096301,1.8411226,86.6276703,0.9904462,18.352766,72.5728226,7.427433,0,0,0.6280885,0,0,3.7830813,0,2.557699,31.3494167,0,4.7854619,4.9091496,8.9104366,19.1636524,3.749136,27.4276829,0,0,1.0900365,1.3408493,0,33,530.109375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"C1",FALSE,TRUE
297,"As","Dissolved",0,271410,"6845","NULL",17.9892082,0,0.0529227,1.5829513,1.6803017,0.1596106,56.6762199,9.5948114,26.8453808,5.5386348,16.903944,0.3300845,1.3286417,1.0492687,2.3568494,13.0151529,0,0,0.2761208,0,0.0189827,0.0554817,2.5203605,1.8444036,28.5255508,22.5469341,0.6946591,497.9462891,0.6935883,0.9791538,10.691062,14.8849325,0,16.4626751,0,0,407.6082458,41.7244415,80.9775772,0.7817417,7.2301359,0,0.206866,1.5155002,237.4934692,0.0234219,0,0.1,8.795743,0.3096324,0.4151158,7.5370317,0.6787027,2.6893492,10.4680557,24.7405796,8.8748074,15.3581772,0,1.9132441,56.6025581,0.70921,17.7891369,56.6381607,1.9060637,0.1263739,57.8290253,10.5398178,29.2388592,7.9388933,0.9325727,13.3855772,2.6239338,14.6964769,0.0255596,1.7223395,30.435915,26.7487888,0.7310832,408.7460327,0.8940054,0.9279665,12.14538,17.0393143,333.3883057,16.7350616,78.7874603,0.0320346,0.8686301,7.5999322,0.2597845,1.6548357,210.0796051,0.1264782,9.5714874,0.3033819,0.489205,2.0480318,59.7503662,1.1907235,21.1798191,52.3737755,1,5.0379124,5.5206852,591.0094604,1.3553567,0.1806921,1.1864218,0.1571317,53.3311119,9.289155,28.4062042,5.605092,15.4914541,2.1279943,12.106719,0.0193895,0.0371078,1.7131958,27.4296188,21.225605,0.5715877,487.0620422,0.7176586,0.9487227,11.502656,13.4561625,377.8493652,16.8562679,75.468895,0.0234828,0.7662647,6.6160669,0.2064701,1.4416445,219.8325806,0.1,8.8675833,0.2948361,0.4335829,1.9521513,53.1484489,0.8792259,16.7366657,46.5764961,2.2028856,0,0,0.0637084,0,0.3092626,1.3639436,0,0,43.2906265,0,6.5051155,3.9666059,2.8181713,18.5208855,6.5127821,22.8682632,0,0,0.3452507,0.43275,0,30,280.3668823,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"C1",FALSE,TRUE
1694,"As","Dissolved",1.5,261783,"6430","1010",13.6614981,0.126634,0.0614652,3.3478615,1.6816378,0.2284483,35.0550385,5.4600453,24.0711784,5,19.2538033,0.4065229,1.2271507,0,1.3083204,8.271472,0,0,0,0,0.0138931,0,0.4950542,1.7159482,16.820816,18.7756977,0.4899937,483.7946777,0.7907513,0.4243101,4.6001878,7.9118743,0,15.291297,0,0.1052909,418.1029663,63.4750099,70.5024567,0.6303757,4.75249,0,0.2,0.8473597,106.8566589,0.0167316,0,0.1,6.5185742,0.1356661,0.3635369,6.2858667,1.0596906,3.4387815,7.0230503,11.0990324,6.0826788,5.0970459,0.1319736,1.440866,33.619648,0.4791897,9.6389294,40.5579605,3.47946,0.1,30.3514118,4.5383897,16.2811928,5,1.4287909,13.9689617,1.0470784,6.8103557,0.0110656,1.4851394,15.3872881,19.9544945,0.6842601,250.3921051,1.2416985,0.3203919,3.3498507,8.1488647,231.842392,7.1114464,57.3694916,0.0226781,0.3575577,3.9521081,0.2,0.8445124,171.4726257,0.1,4.7031884,0.1032247,0.3240111,1.5683343,35.8207855,0.4200853,8.9848223,16.5160809,1,3.0274093,3.4580851,459.0111694,1.0874456,0.1817976,1.7882023,0.2169948,35.8567848,5.546957,16.4890327,5,18.5252056,1.1174788,6.8622394,0.0183327,0.0270917,1.5917519,17.7150993,18.0639648,0.5242473,531.8283691,0.4032803,0.4139676,4.6217356,7.5555005,415.9068909,15.4639139,66.0465851,0.0180492,0.4491898,4.6769028,0.2137381,0.8090181,98.3413315,0.1,6.4218483,0.1185692,0.3717104,1.4539824,32.0568161,0.4122984,11.3655005,45.4591675,5.7839069,0,0,0.0268304,0,0,0.778588,0,0,64.9051437,0,7.4094024,0.5348961,7.1089807,7.8290396,4.4272137,10.6184044,0,0,0.8804936,1.2602688,0,41,316.4628906,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"C1",TRUE,TRUE
1450,"As","Dissolved",14.7,264570,"2961.7","90",15.8869543,0,0.028871,3.0446169,2.2085161,0.1688577,41.7181969,7.3834152,32.8305206,5.5554943,15.2827234,0.6606421,1.7900105,1.9772154,1.8119067,8.4397049,0,0,0,1.2707559,0.0171799,0.5872809,1.2979224,1.5935673,21.1575775,24.8690128,0.8946139,470.9580383,0.7194165,0.4846844,7.1598549,14.9922571,0.2280304,14.0115709,0,0,569.0093384,59.0402756,63.5919495,0.5488238,5.5097265,0,0.2057177,1.0857679,146.502182,0.0275132,0,0.1,6.5801802,0.1839339,0.3866065,6.1354561,0.2442911,5.3213534,7.8017259,11.6474409,4.7635021,6.5998297,0.97041,1.6543838,47.6082306,0.7902158,11.2322006,43.7004089,3.7911577,0.1264444,43.607193,7.9572396,29.3414555,5.3919806,1.6215384,17.0420837,1.8425858,9.4302187,0.0198635,1.5103173,23.1769714,27.4865246,0.9744961,404.4349365,0.664935,0.3778965,7.0808744,15.9476995,443.3045349,12.2409649,65.5583267,0.1368249,0.5801137,6.1173415,0.2064409,1.1336467,160.4247131,0.1,6.8937984,0.1674356,0.4342436,1.9775382,50.2955589,1.0309793,12.935544,42.2846069,1,3.6271739,5.2837467,434.5675354,1.174163,0.1642126,2.4668391,0.1656996,44.5615845,6.9694185,28.5981617,5.1742549,13.8175402,1.775642,8.7660704,0.0155453,0.0281681,1.5840956,22.505724,22.2940712,0.9860274,437.9967651,0.7103298,0.5113915,6.490622,14.5928354,583.3835449,15.9915161,65.3972244,0.0241292,0.5162551,5.6384153,0.2133052,1.0612266,139.871994,0.1,7.0398903,0.1686959,0.3814086,1.6334559,46.7178841,0.7647468,11.2870274,42.9540062,6.7966027,0,0.8217137,0.1284312,1.2962587,0.4093178,0.9042674,0,0,54.1916885,0,7.7885213,1.232777,8.2861919,9.0775156,4.3017898,15.5275297,0,0,1.0292968,1.9038508,0,68,260.7532959,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,"C3",FALSE,TRUE
169,"As","Dissolved",7,43548,"5912","900",17.216362,0,0,3.4837699,2.2157111,0.1756316,45.0434837,8.8493891,30.6861534,6.81389,15.816658,0.4620759,1.3831984,0.2039769,1.9353735,9.6970377,0,0,0.640781,0,0.0166222,0,4.1458211,1.3745097,22.7984505,20.2121372,0.6600132,426.8824463,0.6821001,0.3848831,10.6370964,18.8026333,0,16.3120861,0,0.5564654,414.7080383,57.0884247,63.3206635,0.6381058,6.6514511,0,0.2533637,1.2175758,119.6447525,0.0196988,0,0.1,7.5095234,0.2351959,0.3338682,7.2046981,0,3.8489902,11.3645363,7.9595799,3.6630924,4.3658686,0,1.8732203,49.933075,1.1903636,15.0081501,43.8332367,3.5312138,0.1400657,55.0810165,8.8918772,32.3087769,8.8212633,1.2153822,20.2931232,2.239186,11.7321625,0.0179858,1.4423281,28.286026,26.1987648,0.5924101,375.2339783,0.9572418,0.2527747,10.2639103,20.1643105,438.5222168,18.9476681,67.7965927,0.0301883,0.6589459,7.1370368,0.266619,1.4108386,155.6643982,0.1,9.1852951,0.2518463,0.4138251,2.6304843,57.2124634,1.4342051,19.2086658,53.2836342,1,3.5598562,4.5712881,406.4068604,0.9334799,0.2162203,2.9900508,0.1833503,42.7600327,7.9766312,28.410965,5.8898253,14.7586212,1.8510901,7.9880075,0.0165065,0.0271471,1.2642745,22.1367531,17.7062969,0.6285959,413.5243835,0.6027995,0.3509943,8.9132442,17.7141628,445.3618469,17.875164,53.7226753,0.0193054,0.5625983,5.2451935,0.2249991,1.0016721,119.4936829,0.1,6.863657,0.217409,0.2690706,1.6938922,43.9372826,0.9554998,13.2471819,43.2312927,6.6223645,0,0,0.485079,0,0,6.2970514,0,0.1444833,51.6895142,0,7.429472,0.6879662,7.083003,6.303628,3.4920058,17.4096928,0,0.0165892,0.8549345,0.3826488,0,33,319.1190796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"C2",FALSE,FALSE
1683,"As","Dissolved",10,261650,"4760","372",14.1268225,0,0.013616,2.8715348,1.5423356,0.1470848,44.8333015,5.6843081,20.8037529,5,10.5511761,0.3492237,1.6424575,0,1.2800965,8.1791649,0,0,0.0393292,0,0.0127381,0,0.965215,1.6258137,20.4223003,20.1848717,0.4479259,314.8114014,0.9888964,0.5310527,5.8908596,9.9935608,0,14.5505476,0,0,301.1016235,62.2203789,64.6359558,0.4409407,4.4636626,0,0.2257826,1.0263789,130.8463745,0.0193475,0,0.1,6.7082534,0.1687527,0.4113427,5.5287914,0.7851664,2.9469488,7.2484555,13.7163324,6.5290809,7.1543531,0,1.8461812,38.9105606,0.56355,11.6882191,28.4214973,2.0277405,0.148258,44.5194435,6.2846498,22.1500092,5.0649199,1.0331939,16.3641949,1.4817002,9.0666656,0.0133715,1.5596256,22.0970802,23.4764862,0.5279915,344.6896667,1.6180075,0.5303137,6.0801792,10.9748125,231.3020325,13.227725,66.4748077,0.0179867,0.5062866,5.05441,0.2370772,1.0831907,182.5843658,0.1,6.9606209,0.1760189,0.406976,2.0119538,45.8338318,0.7563857,12.4981403,32.5460243,1,3.5323715,3.6072338,492.0458069,0.9700926,0.1451068,1.6615658,0.1288212,44.4892426,5.3195496,22.0334301,5,9.770175,1.3327041,8.3896074,0.0115319,0.0249573,1.6214315,21.2802773,18.5283241,0.4659469,357.224823,0.6304179,0.5514942,5.707242,9.4523907,336.1841736,14.4660044,66.3941345,0.0206526,0.4108921,4.5498285,0.2260774,1.2490592,122.2433624,0.1,6.6431313,0.1684774,0.399372,1.992152,37.999012,0.5136033,11.3717451,27.8362617,4.0176387,0,0,0.0731758,0,0,0.9479703,0,0,61.1577339,0,7.4689541,1.5607749,4.070435,10.6479683,5.1420979,14.4729576,0,0,0.4870723,0,0,55,212.9798889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"C2",TRUE,TRUE
479,"As","Dissolved",17,49078,"7070","1551",26.0287323,0,0,2.8216426,3.0723286,0.314556,67.9933167,20.3430691,101.5574493,5.7815776,34.0648232,0.5516529,1.5677587,1.4879402,3.7608845,13.6804876,0,0,0.5023861,0.122149,0.0219321,0.1215897,1.8253673,1.3618063,33.9952164,22.4834042,1.5031568,741.6727905,0.8380917,0.9286458,18.8602867,58.2170944,0.0736134,18.9392986,0,4.0957093,870.5003052,34.5781555,58.6476326,1.020552,12.4060993,0,0.2891541,1.688018,244.6085052,0.0231603,0,0.1,8.5907288,0.5028805,0.348428,7.3773899,2.3658531,4.3797684,11.2978954,23.2170334,4.3115635,21.3067818,0.0614391,1.9787992,84.1273727,1.0207474,20.4484749,68.4079742,5.2253499,0.1798519,61.9020309,18.4124298,96.0347977,5.5966716,1.7980931,29.3528652,3.6863029,13.931982,0.0180082,1.2986605,31.1697502,26.8962765,1.3146589,671.4346924,0.7979869,0.9960557,17.4666004,60.0681038,837.8858643,15.6878395,55.3875999,0.0245883,1.2663244,11.3940125,0.2416167,1.6655047,238.4405823,0.1,8.2025919,0.4666606,0.3854768,1.8716103,81.6208038,1.0771332,18.5789909,61.3366051,1,5.535459,8.6496563,557.0518799,1.716401,0.217361,2.8527465,0.2973764,61.640358,21.271244,113.7864151,5.4272695,33.1665154,3.8259385,12.7283897,0.0235691,0.052078,1.2555039,31.5833569,20.7373505,1.4658329,768.3494263,0.8156068,1.0373949,18.8992367,57.0221329,848.7321167,28.6315041,51.9262161,0.0264983,0.9953138,11.8919687,0.2664524,1.7031698,251.6798401,0.106588,7.902359,0.5315218,0.3160236,1.9121308,88.1676865,1.0142695,18.5523148,73.8667068,8.0861483,0,0,0.6187663,0,0.0971233,3.7985506,0,2.5547261,29.6426773,0,4.8739181,4.8719387,9.7846804,19.2042255,3.7972424,27.8006077,0,0,1.2000778,1.5553101,0,33,559.0349121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"C3",FALSE,TRUE
144,"As","Dissolved",0,271108,"7330","NULL",19.1272526,0,0.0674776,0.6592951,1.7882584,0.1762456,55.2924385,12.02069,50.721962,5.5242224,27.5237846,0.1125166,0.8832043,0.1922496,2.5833826,12.7570314,0,0,0.0909963,0,0.020304,0.0449454,1.5678147,1.8860083,28.7090931,20.5556812,1.0697753,462.708252,0.7362666,1.122409,12.2016726,33.245285,0.8578054,16.9702873,0,2.329915,529.085022,45.5050812,78.1320877,0.780253,8.1933374,0,0.2,1.3928496,253.3356018,0.0205903,0,0.1,8.9662561,0.370539,0.4233548,5.5139356,1.2013085,0.9526671,8.1776342,26.0904961,9.1830397,17.1432991,0,2.1008744,66.3449326,0.8248116,17.0756493,65.2708359,2.2449126,0.1192842,60.8212471,12.6884413,50.2597771,7.7427068,0.8480134,14.8139076,2.7960858,15.4031725,0.0262058,1.7405661,31.5229282,25.7081337,1.0893598,358.1451111,0.9301226,0.951257,13.0429668,29.6591454,445.5866394,16.7794285,77.448761,0.0327397,0.8290664,8.8337164,0.2433342,1.5926973,273.5986023,0.1,9.3030739,0.3566683,0.4650117,2.0908182,68.0353165,1.2881535,18.805439,51.2107048,1,5.3442297,3.9381011,602.4865112,1.2630576,0.1832357,1.2604762,0.1442261,54.6299706,12.1389685,46.1481361,5.4561014,14.7054319,2.4171057,12.0075302,0.019013,0.0369979,1.8103266,28.2735424,19.002121,0.966307,447.0046387,0.7382802,1.088922,12.4345722,30.6546154,477.8913879,16.4925098,75.6546631,0.0179593,0.7324682,7.4280829,0.2033074,1.3361917,248.6299133,0.1,8.3803148,0.3502868,0.4181492,2.0527854,61.3487663,0.9234502,17.3471279,46.7557068,2.0981374,0.0591369,0,0,0,0.1605258,1.7667629,0,2.3899176,36.7868919,0,6.8535542,4.3844995,2.127809,20.1482449,6.9172959,24.6238155,0,0,0.2514532,0,0,46,324.9454041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"C1",FALSE,TRUE
