"welldpth","latitude","longitude","u_dn_ppb","u_fl_ppb","state"
NA,37.0847,-105.3167,NA,1.49,"CO"
NA,37.0833,-105.3181,NA,0.64,"CO"
160,37.0569,-105.9961,39.5,39.5,"CO"
45,37.1033,-105.9597,NA,0.1,"CO"
45,37.1194,-105.9633,NA,0.28,"CO"
500,37.0983,-105.6031,NA,5.62,"CO"
NA,37.0992,-105.5483,NA,8.81,"CO"
140,37.0033,-105.5364,NA,3.73,"CO"
NA,37.3028,-105.715,NA,3.78,"CO"
NA,37.3153,-105.7231,NA,2.33,"CO"
999,37.3372,-105.7192,NA,2.28,"CO"
175,37.3339,-105.7242,NA,1.23,"CO"
NA,37.3633,-105.7208,NA,2.94,"CO"
150,37.3331,-105.7242,NA,0.38,"CO"
175,37.3183,-105.7186,NA,2.74,"CO"
NA,37.3736,-105.6356,NA,7.09,"CO"
300,37.08,-105.7192,NA,1.78,"CO"
NA,37.1808,-105.3211,NA,2.59,"CO"
NA,37.1836,-105.3131,NA,4.7,"CO"
NA,37.2122,-105.2786,NA,0.1,"CO"
NA,37.225,-105.2775,NA,0.2,"CO"
100,37.2264,-105.9861,NA,0.3,"CO"
NA,37.4581,-105.0306,NA,1.52,"CO"
NA,37.42,-105.0519,NA,0.46,"CO"
NA,37.4089,-105.0678,NA,1.14,"CO"
NA,37.2769,-105.9694,NA,0.38,"CO"
NA,37.3128,-105.9378,NA,0.94,"CO"
NA,37.3722,-105.9228,NA,0.31,"CO"
NA,37.3575,-105.9556,NA,1.14,"CO"
NA,37.345,-105.9892,NA,6.44,"CO"
NA,37.3275,-105.9828,NA,0.1,"CO"
NA,37.265,-105.8983,NA,0.56,"CO"
NA,37.2522,-105.9267,NA,0.1,"CO"
NA,37.2672,-105.945,NA,0.68,"CO"
NA,37.2906,-105.9183,NA,0.7,"CO"
NA,37.2989,-105.9086,NA,0.53,"CO"
NA,37.3183,-105.9153,NA,1,"CO"
NA,37.3561,-105.8983,NA,0.1,"CO"
NA,37.3339,-105.9017,NA,1.17,"CO"
70,37.3142,-105.8919,NA,0.1,"CO"
NA,37.2981,-105.8903,NA,1.5,"CO"
NA,37.225,-105.9092,NA,1.6,"CO"
NA,37.1911,-105.8844,NA,0.47,"CO"
NA,37.1508,-105.9489,NA,0.1,"CO"
NA,37.2139,-105.9558,NA,0.1,"CO"
NA,37.2136,-105.9469,NA,1.12,"CO"
NA,37.2397,-105.9458,NA,0.36,"CO"
125,37.1744,-105.9878,NA,1.75,"CO"
NA,37.1375,-105.9958,NA,0.67,"CO"
NA,37.21,-105.9083,NA,0.88,"CO"
NA,37.2428,-105.8783,NA,0.18,"CO"
NA,37.0908,-105.8019,NA,0.1,"CO"
NA,37.1597,-105.3831,NA,5.65,"CO"
NA,37.1839,-105.4253,NA,5.02,"CO"
NA,37.2258,-105.9806,NA,0.16,"CO"
NA,37.2403,-105.9644,NA,0.88,"CO"
NA,37.3067,-105.9994,NA,0.23,"CO"
NA,37.4006,-105.0811,NA,1.71,"CO"
NA,37.4233,-105.8744,NA,5.14,"CO"
NA,37.3889,-105.8736,NA,0.1,"CO"
NA,37.4592,-105.855,NA,0.36,"CO"
NA,37.4361,-105.8381,NA,0.1,"CO"
NA,37.425,-105.8036,NA,1.1,"CO"
NA,37.4108,-105.8175,19.8,19.8,"CO"
NA,37.4003,-105.8272,NA,0.45,"CO"
NA,37.395,-105.8011,NA,0.1,"CO"
NA,37.3828,-105.8236,NA,0.97,"CO"
NA,37.4897,-105.8292,NA,0.25,"CO"
NA,37.4953,-105.7842,NA,0.1,"CO"
NA,37.4661,-105.7842,NA,4.41,"CO"
NA,37.4439,-105.7753,NA,5.16,"CO"
NA,37.4306,-105.7647,NA,2.45,"CO"
NA,37.4372,-105.7461,NA,1.32,"CO"
NA,37.4739,-105.7481,NA,1.18,"CO"
999,37.4161,-105.9458,NA,1.14,"CO"
NA,37.4928,-105.7367,NA,1.59,"CO"
NA,37.4892,-105.7381,NA,1.28,"CO"
NA,37.4897,-105.6708,NA,2.38,"CO"
NA,37.3822,-105.5858,NA,2.21,"CO"
NA,37.0831,-105.9094,NA,0.38,"CO"
NA,37.2406,-105.9772,NA,0.88,"CO"
NA,37.0686,-105.9053,NA,1.12,"CO"
NA,37.3758,-105.9172,NA,6.1,"CO"
999,37.4006,-105.905,NA,0.4,"CO"
999,37.4789,-105.9014,NA,2.79,"CO"
999,37.4767,-105.9475,NA,0.48,"CO"
NA,37.4564,-105.9464,NA,3.21,"CO"
NA,37.4578,-105.9161,NA,4.71,"CO"
999,37.4303,-105.9186,NA,0.75,"CO"
NA,37.3936,-105.9736,NA,1.74,"CO"
999,37.3797,-105.9922,NA,1.31,"CO"
999,37.3936,-105.9367,NA,1.44,"CO"
NA,38.7827,-105.43,NA,1.03,"CO"
NA,37.4183,-105.9997,NA,1.14,"CO"
600,37.4308,-105.9822,NA,1.38,"CO"
NA,37.4453,-105.9742,NA,0.56,"CO"
NA,37.4653,-105.9992,NA,0.33,"CO"
NA,37.4972,-105.9681,NA,0.65,"CO"
NA,37.7069,-105.3692,NA,0.94,"CO"
NA,37.3517,-105.34,NA,1.36,"CO"
NA,37.3253,-105.3094,NA,1.95,"CO"
NA,37.1264,-105.2656,NA,0.72,"CO"
76,37.1503,-105.2922,NA,4.51,"CO"
NA,37.5258,-105.6467,NA,0.37,"CO"
NA,37.5169,-105.7464,NA,0.83,"CO"
NA,37.5042,-105.6917,NA,0.87,"CO"
NA,37.5061,-105.6606,NA,2.22,"CO"
NA,37.5397,-105.6392,NA,0.61,"CO"
110,37.57,-105.6456,NA,0.1,"CO"
200,37.5667,-105.6194,NA,0.1,"CO"
NA,38.7727,-105.3597,NA,1.74,"CO"
NA,37.6056,-105.6192,NA,1.49,"CO"
150,37.5481,-105.6706,NA,0.45,"CO"
NA,37.5667,-105.7214,NA,0.16,"CO"
NA,37.5614,-105.7494,NA,0.27,"CO"
NA,37.5203,-105.7106,NA,0.25,"CO"
NA,37.6456,-105.6244,NA,0.31,"CO"
NA,37.6686,-105.6158,NA,0.4,"CO"
NA,37.6567,-105.5992,NA,1.85,"CO"
NA,37.3881,-105.4842,20.2,20.2,"CO"
140,37.3994,-105.4497,12.3,12.3,"CO"
NA,37.5203,-105.9828,NA,0.23,"CO"
NA,37.525,-105.8831,NA,0.99,"CO"
NA,37.5172,-105.8947,NA,0.18,"CO"
NA,37.5606,-105.9008,NA,1.9,"CO"
NA,37.5694,-105.9303,NA,0.18,"CO"
NA,37.5817,-105.9272,NA,0.63,"CO"
999,37.5161,-105.8617,NA,0.51,"CO"
NA,38.7727,-105.3597,NA,1.25,"CO"
NA,37.5181,-105.82,NA,2.76,"CO"
600,37.5178,-105.7836,NA,4.12,"CO"
NA,37.5492,-105.7772,NA,0.1,"CO"
13,37.5689,-105.8242,NA,1.43,"CO"
NA,37.5614,-105.8208,NA,0.21,"CO"
NA,37.5761,-105.7656,NA,0.36,"CO"
NA,37.6006,-105.8378,NA,0.49,"CO"
NA,37.6111,-105.8611,NA,0.46,"CO"
NA,37.5997,-105.8567,NA,0.1,"CO"
NA,37.5547,-105.8472,NA,0.63,"CO"
NA,37.4258,-105.4292,NA,0.66,"CO"
NA,37.3758,-105.6567,NA,2.54,"CO"
110,37.4172,-105.5242,30.2,30.2,"CO"
NA,37.4356,-105.5153,NA,5.32,"CO"
NA,37.4986,-105.5158,NA,0.32,"CO"
NA,37.4981,-105.5417,NA,0.16,"CO"
NA,37.3944,-105.52,NA,5.76,"CO"
NA,37.4017,-105.5139,NA,2.43,"CO"
NA,37.4417,-105.5539,11.5,11.5,"CO"
NA,37.3886,-105.4178,NA,4.62,"CO"
NA,37.3919,-105.4072,NA,4.72,"CO"
NA,37.4472,-105.425,NA,0.49,"CO"
NA,37.4167,-105.4692,NA,1.74,"CO"
NA,37.6186,-105.7247,NA,0.16,"CO"
NA,37.6183,-105.5492,NA,0.24,"CO"
NA,37.6067,-105.5842,NA,0.93,"CO"
NA,37.5403,-105.5361,NA,0.17,"CO"
NA,37.6353,-105.6025,NA,1.09,"CO"
NA,37.64,-105.5461,NA,0.77,"CO"
NA,37.6461,-105.5464,NA,0.36,"CO"
NA,37.3344,-105.9417,12.5,12.5,"CO"
600,37.7194,-105.9956,NA,0.39,"CO"
NA,37.3067,-105.7372,8.1,8.1,"CO"
200,37.3164,-105.6961,NA,3.24,"CO"
NA,37.3156,-105.7072,24,24,"CO"
NA,37.3486,-105.7236,19.7,19.7,"CO"
NA,37.3928,-105.7633,NA,0.21,"CO"
NA,37.5467,-105.82,NA,0.1,"CO"
NA,37.9833,-105.6922,NA,0.1,"CO"
NA,37.5397,-105.7992,NA,0.1,"CO"
NA,37.6836,-105.5267,NA,4.2,"CO"
NA,37.6997,-105.5236,10.8,10.8,"CO"
NA,37.7175,-105.5008,NA,1.87,"CO"
NA,37.7347,-105.5078,NA,0.3,"CO"
NA,37.7339,-105.5069,NA,0.78,"CO"
NA,37.6547,-105.6469,NA,0.1,"CO"
NA,37.6461,-105.6814,NA,1.24,"CO"
NA,37.6436,-105.7336,NA,0.38,"CO"
NA,37.6364,-105.7075,NA,1.07,"CO"
NA,37.6631,-105.6614,NA,0.55,"CO"
NA,37.67,-105.6614,NA,0.55,"CO"
NA,37.7222,-105.725,NA,1.04,"CO"
NA,37.7364,-105.7394,NA,0.1,"CO"
NA,37.7422,-105.6981,NA,0.54,"CO"
NA,37.7344,-105.665,NA,0.77,"CO"
NA,37.7031,-105.6369,NA,0.68,"CO"
NA,37.7164,-105.6336,NA,0.85,"CO"
NA,37.7211,-105.6478,NA,0.67,"CO"
NA,37.7067,-105.6861,NA,0.18,"CO"
NA,37.7008,-105.7,NA,0.37,"CO"
NA,37.6978,-105.6719,NA,1.31,"CO"
NA,37.7153,-105.7081,NA,0.8,"CO"
NA,37.6756,-105.7322,16.9,16.9,"CO"
NA,37.6825,-105.7286,NA,0.63,"CO"
NA,37.7161,-105.7478,NA,2.74,"CO"
NA,37.6331,-105.8564,NA,0.7,"CO"
NA,37.6569,-105.7992,NA,7.59,"CO"
NA,37.6478,-105.8361,NA,0.24,"CO"
NA,37.6517,-105.8658,NA,0.1,"CO"
NA,37.6717,-105.8178,NA,0.58,"CO"
NA,37.6633,-105.8281,NA,0.4,"CO"
NA,37.6797,-105.7808,NA,0.28,"CO"
NA,37.6622,-105.8081,NA,0.37,"CO"
NA,37.6917,-105.8269,NA,0.1,"CO"
NA,37.7217,-105.8181,NA,0.67,"CO"
NA,37.7219,-105.7994,NA,0.18,"CO"
NA,37.7058,-105.7742,NA,0.1,"CO"
NA,37.7367,-105.7792,NA,0.81,"CO"
NA,37.7344,-105.7597,NA,0.27,"CO"
NA,37.7069,-105.8408,NA,0.46,"CO"
NA,37.6956,-105.8542,NA,0.24,"CO"
NA,37.7058,-105.8703,NA,0.28,"CO"
NA,37.7219,-105.8356,NA,0.27,"CO"
NA,37.7358,-105.8356,NA,0.52,"CO"
NA,37.7356,-105.8539,NA,0.32,"CO"
NA,37.6872,-105.8725,NA,2.27,"CO"
NA,37.4614,-105.3367,NA,1.79,"CO"
NA,37.6325,-105.9919,NA,0.1,"CO"
NA,37.6403,-105.9017,NA,0.1,"CO"
NA,37.6603,-105.9269,NA,0.54,"CO"
NA,37.6758,-105.9458,NA,3.9,"CO"
NA,37.6914,-105.9619,NA,0.1,"CO"
NA,37.3756,-105.3094,NA,2.06,"CO"
NA,37.0603,-105.965,NA,0.1,"CO"
NA,37.08,-105.9203,NA,0.53,"CO"
NA,37.0942,-105.9183,NA,2.13,"CO"
NA,37.1817,-105.9722,NA,1.77,"CO"
400,37.6914,-105.9267,30.3,30.3,"CO"
NA,37.7167,-105.8911,NA,0.45,"CO"
NA,37.7497,-105.8903,10.1,10.1,"CO"
500,37.7492,-105.9272,12.3,12.3,"CO"
NA,37.7297,-105.9636,NA,0.38,"CO"
NA,37.7269,-105.9275,NA,2.27,"CO"
NA,37.7117,-105.955,NA,1.48,"CO"
NA,37.6931,-105.8772,NA,0.31,"CO"
NA,37.6839,-105.9919,NA,0.83,"CO"
NA,37.6461,-105.9464,NA,4.18,"CO"
NA,37.6328,-105.9608,NA,0.2,"CO"
NA,37.8833,-105.8975,26.9,26.9,"CO"
NA,37.9231,-105.9025,NA,0.1,"CO"
NA,37.9161,-105.9097,NA,0.41,"CO"
NA,37.8861,-105.9583,NA,0.36,"CO"
NA,37.9036,-105.9458,38.7,38.7,"CO"
NA,37.9075,-105.9456,19.1,19.1,"CO"
NA,37.9053,-105.9664,NA,3.4,"CO"
NA,37.9206,-105.9806,NA,0.34,"CO"
NA,37.9519,-105.9986,NA,0.48,"CO"
NA,37.9867,-105.9708,NA,0.55,"CO"
NA,37.9836,-105.9083,NA,0.1,"CO"
500,37.9908,-105.8831,NA,1.53,"CO"
500,37.9914,-105.8428,NA,0.1,"CO"
500,37.9908,-105.8011,NA,1.94,"CO"
500,37.9708,-105.7881,NA,0.1,"CO"
300,37.9364,-105.7722,NA,0.51,"CO"
300,37.9214,-105.7886,NA,0.19,"CO"
NA,37.8806,-105.7711,NA,0.19,"CO"
NA,37.9011,-105.7619,NA,0.1,"CO"
NA,37.9783,-105.9303,NA,0.19,"CO"
NA,37.9642,-105.9564,NA,0.1,"CO"
NA,37.9708,-105.9786,NA,0.16,"CO"
NA,37.9375,-105.9342,NA,0.26,"CO"
NA,37.9697,-105.8308,NA,0.1,"CO"
NA,37.95,-105.8289,NA,0.17,"CO"
NA,37.9333,-105.8433,NA,0.1,"CO"
NA,37.7664,-105.1017,NA,1.98,"CO"
NA,37.7853,-105.1483,12.6,12.6,"CO"
NA,37.7831,-105.1775,40.6,40.6,"CO"
NA,37.7783,-105.1783,NA,3.08,"CO"
NA,37.7692,-105.2083,NA,1.46,"CO"
NA,37.7664,-105.2331,29.7,29.7,"CO"
NA,37.7681,-105.2431,28.4,28.4,"CO"
NA,37.8008,-105.0931,15.9,15.9,"CO"
NA,37.8,-105.0192,12.6,12.6,"CO"
NA,37.8339,-105.1136,NA,8.78,"CO"
NA,37.8339,-105.1153,19.2,19.2,"CO"
NA,37.8283,-105.145,NA,9.26,"CO"
NA,37.8556,-105.165,NA,7.1,"CO"
NA,37.8697,-105.1242,NA,0.1,"CO"
NA,37.8253,-105.0931,38.1,38.1,"CO"
NA,37.4006,-105.0764,NA,0.19,"CO"
NA,37.4008,-105.0747,NA,0.24,"CO"
NA,37.3811,-105.1036,NA,1.1,"CO"
NA,37.4767,-105.0578,NA,2.29,"CO"
NA,37.4714,-105.0797,NA,1.87,"CO"
NA,37.4594,-105.1086,NA,1.31,"CO"
NA,37.4592,-105.1111,NA,1.81,"CO"
NA,37.4875,-105.0992,NA,2.79,"CO"
NA,38.7727,-105.3597,NA,1.36,"CO"
NA,37.9497,-105.7186,NA,0.27,"CO"
NA,37.9758,-105.6597,NA,0.1,"CO"
NA,37.9892,-105.7458,NA,0.51,"CO"
100,37.5022,-105.7994,NA,1.49,"CO"
NA,37.5025,-105.7561,NA,3.68,"CO"
NA,37.9333,-105.6453,NA,0.91,"CO"
NA,37.5297,-105.0911,NA,7.4,"CO"
NA,37.5267,-105.1186,NA,1.48,"CO"
NA,37.5292,-105.1442,NA,2.86,"CO"
NA,37.5275,-105.1456,NA,2.89,"CO"
70,37.5181,-105.0925,NA,2.1,"CO"
NA,37.5667,-105.0222,NA,1.53,"CO"
NA,37.5686,-105.0169,NA,1.78,"CO"
NA,37.5772,-105.04,NA,2.93,"CO"
NA,37.5983,-105.0344,NA,1.13,"CO"
NA,37.6181,-105.0089,NA,1.5,"CO"
NA,37.5425,-105.0261,NA,2.89,"CO"
NA,37.6208,-105.0722,NA,0.86,"CO"
NA,37.5978,-105.0739,NA,1.29,"CO"
NA,37.5853,-105.0997,NA,1.92,"CO"
NA,37.5586,-105.0706,NA,0.6,"CO"
NA,37.5361,-105.0608,NA,0.78,"CO"
NA,37.5597,-105.1103,NA,0.51,"CO"
NA,37.5564,-105.1303,NA,1.16,"CO"
NA,37.5636,-105.1294,NA,0.52,"CO"
NA,37.5633,-105.1436,NA,0.63,"CO"
NA,37.5744,-105.1708,NA,1.51,"CO"
NA,37.5733,-105.1731,NA,1.01,"CO"
NA,37.5644,-105.1792,NA,0.81,"CO"
NA,37.6092,-105.2158,NA,0.61,"CO"
NA,37.6167,-105.2142,NA,0.42,"CO"
NA,37.6022,-105.23,NA,1.27,"CO"
NA,37.5925,-105.2447,NA,1.11,"CO"
NA,37.6867,-105.2667,NA,0.83,"CO"
NA,37.6908,-105.295,NA,2.4,"CO"
NA,37.7244,-105.2753,NA,1.45,"CO"
NA,37.7303,-105.315,NA,0.86,"CO"
116,37.7378,-105.3206,NA,5.34,"CO"
NA,37.7283,-105.3525,NA,0.98,"CO"
NA,37.8833,-105.2056,NA,2.72,"CO"
NA,37.9442,-105.2456,NA,1.54,"CO"
NA,37.9542,-105.2333,NA,0.56,"CO"
NA,37.9831,-105.19,NA,0.48,"CO"
NA,37.9542,-105.1958,NA,0.43,"CO"
NA,37.9331,-105.1997,NA,1.75,"CO"
NA,37.9167,-105.1836,NA,0.65,"CO"
NA,37.9064,-105.1378,NA,0.1,"CO"
NA,37.8781,-105.1425,NA,7.67,"CO"
NA,37.8756,-105.2408,58.3,58.3,"CO"
NA,37.7533,-105.8947,NA,0.46,"CO"
NA,37.7572,-105.8903,NA,0.32,"CO"
NA,37.7783,-105.9103,NA,0.28,"CO"
NA,37.7928,-105.9275,NA,1.07,"CO"
NA,37.7928,-105.9394,NA,0.15,"CO"
NA,37.8072,-105.955,NA,0.5,"CO"
NA,37.8217,-105.9469,NA,0.38,"CO"
NA,37.8283,-105.9158,NA,0.84,"CO"
NA,37.8378,-105.865,NA,0.37,"CO"
NA,37.7786,-105.8558,NA,0.45,"CO"
NA,37.7989,-105.7817,NA,0.27,"CO"
NA,37.8078,-105.8453,NA,1.28,"CO"
NA,37.8061,-105.8172,NA,0.47,"CO"
NA,37.7836,-105.815,NA,0.69,"CO"
NA,37.8033,-105.8725,NA,0.69,"CO"
NA,37.7508,-105.8189,NA,0.63,"CO"
NA,37.7661,-105.7786,NA,0.46,"CO"
NA,37.7839,-105.7628,9.9,9.9,"CO"
NA,37.7953,-105.5067,NA,0.42,"CO"
NA,37.7764,-105.5078,NA,0.39,"CO"
NA,37.8636,-105.7311,NA,0.28,"CO"
NA,37.8292,-105.7322,NA,0.63,"CO"
NA,37.8258,-105.6869,NA,0.1,"CO"
NA,37.8194,-105.6556,NA,0.28,"CO"
NA,37.8558,-105.6453,NA,0.7,"CO"
NA,37.8494,-105.6797,NA,0.82,"CO"
NA,37.3203,-105.1306,NA,0.06,"CO"
NA,37.3211,-105.1311,NA,0.13,"CO"
NA,37.2286,-105.1514,NA,0.23,"CO"
NA,37.2061,-105.115,NA,2.89,"CO"
NA,37.1731,-105.1597,NA,0.23,"CO"
NA,37.1406,-105.1642,NA,0.18,"CO"
NA,37.4375,-105.2375,NA,1.06,"CO"
NA,37.4333,-105.1967,NA,1.25,"CO"
NA,37.4344,-105.1964,NA,2.5,"CO"
NA,37.3922,-105.2,NA,2.21,"CO"
NA,37.4292,-105.1728,NA,2.18,"CO"
NA,38.8244,-105.3888,NA,1.36,"CO"
NA,37.4378,-105.165,NA,2.31,"CO"
NA,37.4494,-105.1728,NA,3.84,"CO"
NA,37.4581,-105.1278,NA,2.05,"CO"
NA,37.4719,-105.185,NA,0.03,"CO"
NA,37.4806,-105.1878,NA,3.55,"CO"
NA,37.4939,-105.1861,NA,3.77,"CO"
NA,37.3822,-105.2089,NA,1.45,"CO"
NA,37.3828,-105.2086,NA,2.22,"CO"
NA,37.3436,-105.1839,NA,2,"CO"
NA,37.27,-105.215,NA,3.78,"CO"
NA,37.3117,-105.2256,10.5,10.5,"CO"
NA,37.3017,-105.2061,NA,2.23,"CO"
NA,37.2681,-105.1789,NA,1.38,"CO"
NA,37.2722,-105.1922,NA,2.23,"CO"
NA,37.2444,-105.1631,NA,3.2,"CO"
NA,37.2075,-105.2017,NA,1.63,"CO"
NA,37.2006,-105.1819,NA,3.2,"CO"
NA,37.2233,-105.1758,NA,1.28,"CO"
NA,37.2303,-105.1719,NA,0.29,"CO"
NA,37.2333,-105.1747,NA,0.47,"CO"
NA,37.1828,-105.2347,NA,0.44,"CO"
NA,37.1744,-105.2239,NA,0.54,"CO"
NA,37.1744,-105.2289,NA,1.5,"CO"
NA,37.1658,-105.1944,NA,0.32,"CO"
NA,37.1653,-105.1947,NA,0.09,"CO"
NA,37.1386,-105.2128,NA,2.91,"CO"
NA,37.1372,-105.2122,NA,2.82,"CO"
NA,37.1169,-105.1997,NA,0.73,"CO"
NA,37.0928,-105.2142,NA,0.37,"CO"
NA,37.0775,-105.23,NA,1.55,"CO"
NA,37.2258,-105.275,NA,3.76,"CO"
NA,37.8444,-105.4039,NA,4.5,"CO"
NA,37.8111,-105.3883,NA,1.43,"CO"
NA,37.8006,-105.4022,NA,0.4,"CO"
NA,37.76,-105.3781,NA,0.96,"CO"
NA,37.5103,-105.0406,NA,4.52,"CO"
NA,37.52,-105.0578,NA,7.54,"CO"
NA,37.3353,-105.3839,NA,1.18,"CO"
NA,37.5144,-105.0117,NA,6.79,"CO"
NA,37.5083,-105.0711,NA,7.02,"CO"
NA,37.4903,-105.0028,NA,0.22,"CO"
NA,37.4722,-105.0097,NA,0.1,"CO"
NA,37.4147,-105.0244,NA,0.35,"CO"
NA,37.4442,-105.0781,NA,5.93,"CO"
NA,37.4364,-105.0822,NA,0.1,"CO"
NA,37.4883,-104.9883,NA,0.52,"CO"
14,37.4764,-104.9903,NA,1.11,"CO"
NA,37.4664,-104.9872,NA,2.68,"CO"
NA,37.4186,-104.9722,NA,0.84,"CO"
NA,37.4869,-104.9703,10.5,10.5,"CO"
NA,37.4217,-104.9906,NA,1.44,"CO"
NA,37.45,-104.9564,NA,2.58,"CO"
NA,37.4792,-104.91,NA,3.29,"CO"
NA,37.4739,-104.9192,NA,1.74,"CO"
NA,37.4808,-104.8844,NA,3.21,"CO"
NA,37.4547,-104.9086,NA,0.83,"CO"
NA,37.7153,-104.9622,NA,4.6,"CO"
NA,37.7225,-104.9006,10.7,10.7,"CO"
NA,37.7428,-104.9144,15.8,15.8,"CO"
NA,37.7064,-104.8778,NA,4.54,"CO"
NA,37.6894,-104.8836,NA,1.33,"CO"
NA,37.6628,-104.8861,NA,1.33,"CO"
NA,37.335,-105.2544,NA,2.52,"CO"
NA,37.6286,-104.9192,NA,3.96,"CO"
NA,37.9058,-105.8136,NA,0.15,"CO"
NA,37.8808,-105.86,NA,0.1,"CO"
NA,37.9044,-105.8647,NA,0.1,"CO"
NA,37.9539,-105.8728,NA,0.41,"CO"
NA,37.8772,-105.1789,11.1,11.1,"CO"
NA,37.9844,-105.0553,NA,0.2,"CO"
NA,37.7281,-105.0164,12.9,12.9,"CO"
NA,37.7464,-105.0753,8,8,"CO"
NA,37.7492,-105.0203,18.3,18.3,"CO"
NA,37.6836,-105.1108,19.7,19.7,"CO"
NA,37.6872,-105.0669,NA,4.75,"CO"
NA,37.6733,-105.055,NA,4.41,"CO"
NA,37.6378,-105.0542,NA,1.41,"CO"
NA,37.6308,-105.0786,NA,0.62,"CO"
NA,37.6494,-105.1258,NA,0.77,"CO"
NA,37.6539,-105.1597,NA,1.03,"CO"
NA,37.6528,-105.1592,NA,1.33,"CO"
NA,37.6781,-105.1497,NA,0.26,"CO"
NA,37.6833,-105.1603,NA,0.2,"CO"
NA,37.7097,-105.1342,NA,1.51,"CO"
NA,37.7367,-105.2372,NA,8.15,"CO"
NA,37.6489,-105.2108,NA,2.35,"CO"
NA,37.6628,-105.2206,NA,2.05,"CO"
NA,37.6919,-105.2339,NA,2.05,"CO"
NA,37.7014,-105.2294,NA,0.68,"CO"
NA,37.7033,-105.2131,NA,1.86,"CO"
NA,37.6925,-105.2014,NA,0.6,"CO"
NA,37.8392,-104.8769,NA,5.21,"CO"
NA,37.8486,-104.9439,NA,1.57,"CO"
NA,37.8564,-104.9428,NA,0.3,"CO"
NA,37.7908,-104.9408,30.8,30.8,"CO"
NA,37.7072,-105.3731,NA,2.33,"CO"
NA,37.7089,-105.3731,NA,0.3,"CO"
NA,37.7244,-105.3544,NA,0.44,"CO"
NA,37.7069,-105.3489,NA,3,"CO"
NA,37.695,-105.3347,NA,1.13,"CO"
NA,37.6753,-105.32,NA,1.23,"CO"
NA,37.7411,-105.2519,NA,1.9,"CO"
NA,37.9281,-104.8833,NA,4.04,"CO"
NA,37.9275,-104.8858,NA,1.99,"CO"
NA,37.9264,-104.8825,NA,2.74,"CO"
NA,37.9264,-104.9056,NA,0.18,"CO"
NA,37.9094,-104.8886,NA,4.1,"CO"
NA,37.9017,-104.9533,NA,0.1,"CO"
NA,37.9028,-104.9667,NA,0.39,"CO"
NA,37.9219,-104.9397,NA,0.54,"CO"
NA,37.9336,-104.9272,NA,2.74,"CO"
NA,37.9531,-104.9722,NA,1.39,"CO"
NA,37.9719,-104.9972,NA,1.24,"CO"
NA,37.9864,-104.9925,NA,0.74,"CO"
NA,37.9494,-104.9542,NA,0.3,"CO"
NA,37.5164,-105.3025,NA,1.74,"CO"
NA,37.5333,-105.2939,NA,3.39,"CO"
NA,37.5619,-105.2869,NA,1.18,"CO"
NA,37.56,-105.2886,NA,0.58,"CO"
NA,37.5803,-105.2664,NA,0.17,"CO"
NA,37.0764,-105.0247,NA,1.64,"CO"
NA,37.055,-105.0053,NA,1.77,"CO"
NA,37.7339,-105.395,NA,0.97,"CO"
NA,37.7333,-105.3967,NA,0.37,"CO"
NA,37.7308,-105.4886,NA,0.24,"CO"
NA,37.7306,-105.4669,NA,0.1,"CO"
NA,37.7308,-105.3981,NA,2.74,"CO"
NA,37.7153,-105.3994,NA,4.04,"CO"
NA,37.7189,-105.3775,NA,1.1,"CO"
NA,37.6808,-105.4275,NA,1.04,"CO"
NA,37.6689,-105.4644,NA,2.08,"CO"
NA,37.6703,-105.4236,NA,0.98,"CO"
NA,37.6958,-105.4089,NA,0.79,"CO"
NA,37.6572,-105.4625,NA,0.62,"CO"
NA,37.6739,-105.4111,NA,0.56,"CO"
NA,37.375,-105.3006,NA,1.74,"CO"
NA,37.2533,-105.3133,NA,5.67,"CO"
NA,38.8244,-105.3888,NA,1.54,"CO"
NA,37.5944,-104.9356,9.6,9.6,"CO"
38,37.5947,-104.9817,NA,4.41,"CO"
NA,37.5753,-104.9628,NA,2.78,"CO"
NA,37.5622,-104.9825,NA,1.69,"CO"
NA,37.5578,-104.9872,NA,0.78,"CO"
NA,37.5247,-104.9133,13.2,13.2,"CO"
NA,37.5356,-104.9619,NA,3.81,"CO"
NA,37.5464,-104.9392,25.3,25.3,"CO"
NA,37.5503,-104.995,NA,6.14,"CO"
NA,37.5689,-104.9108,9.3,9.3,"CO"
NA,37.5644,-104.9128,NA,4.97,"CO"
NA,37.8019,-105.2531,52,52,"CO"
NA,37.7606,-105.3464,NA,2.58,"CO"
NA,37.7667,-105.3231,13.9,13.9,"CO"
NA,37.8028,-104.875,19.7,19.7,"CO"
NA,37.7756,-105.2967,NA,5.8,"CO"
NA,37.8011,-105.3053,NA,2.86,"CO"
NA,38.8244,-105.3888,NA,0.96,"CO"
NA,37.8189,-105.3353,NA,1.17,"CO"
NA,37.8408,-105.3531,NA,5.4,"CO"
NA,37.8694,-105.3658,NA,0.84,"CO"
NA,37.8306,-105.3075,23.8,23.8,"CO"
NA,37.4592,-105.3617,NA,4.73,"CO"
NA,37.9975,-105.3922,NA,0.46,"CO"
NA,37.9661,-105.3942,NA,0.91,"CO"
NA,37.9272,-105.4372,NA,0.3,"CO"
NA,37.9361,-105.4375,NA,0.19,"CO"
NA,37.9178,-105.4317,NA,0.1,"CO"
