+ Fold01: shrinkage=0.004, interaction.depth= 2, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
   240        0.3477            -nan     0.0060   -0.0005
   260        0.3295            -nan     0.0060   -0.0006
   280        0.3128            -nan     0.0060   -0.0005
   300        0.2974            -nan     0.0060   -0.0007
   320        0.2838            -nan     0.0060   -0.0009
   340        0.2709            -nan     0.0060   -0.0007
   360        0.2586            -nan     0.0060   -0.0006
   380        0.2471            -nan     0.0060   -0.0006
   400        0.2369            -nan     0.0060   -0.0005
   420        0.2269            -nan     0.0060   -0.0007
   440        0.2178            -nan     0.0060   -0.0008
   460        0.2096            -nan     0.0060   -0.0008
   480        0.2014            -nan     0.0060   -0.0005
   500        0.1938            -nan     0.0060   -0.0006

- Fold05: shrinkage=0.006, interaction.depth=12, n.minobsinnode=8, n.trees=500 
+ Fold05: shrinkage=0.006, interaction.depth=14, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.0060    0.0133
     2        1.0888            -nan     0.0060    0.0146
     3        1.0785            -nan     0.0060    0.0143
     4        1.0684            -nan     0.0060    0.0136
     5        1.0589            -nan     0.0060    0.0136
     6        1.0492            -nan     0.0060    0.0139
     7        1.0399            -nan     0.0060    0.0139
     8        1.0306            -nan     0.0060    0.0123
     9        1.0221            -nan     0.0060    0.0127
    10        1.0131            -nan     0.0060    0.0122
    20        0.9316            -nan     0.0060    0.0115
    40        0.8005            -nan     0.0060    0.0062
    60        0.7016            -nan     0.0060    0.0044
    80        0.6244            -nan     0.0060    0.0036
   100        0.5628            -nan     0.0060    0.0020
   120        0.5121            -nan     0.0060    0.0012
   140        0.4700            -nan     0.0060    0.0007
   160        0.4341            -nan     0.0060    0.0007
   180        0.4031            -nan     0.0060   -0.0000
   200        0.3760            -nan     0.0060    0.0001
   220        0.3522            -nan     0.0060   -0.0005
   240        0.3311            -nan     0.0060   -0.0006
   260        0.3128            -nan     0.0060   -0.0001
   280        0.2952            -nan     0.0060   -0.0008
   300        0.2796            -nan     0.0060   -0.0005
   320        0.2649            -nan     0.0060   -0.0007
   340        0.2516            -nan     0.0060   -0.0005
   360        0.2387            -nan     0.0060   -0.0011
   380        0.2271            -nan     0.0060   -0.0007
   400        0.2166            -nan     0.0060   -0.0008
   420        0.2066            -nan     0.0060   -0.0007
   440        0.1977            -nan     0.0060   -0.0007
   460        0.1892            -nan     0.0060   -0.0006
   480        0.1811            -nan     0.0060   -0.0007
   500        0.1739            -nan     0.0060   -0.0006

- Fold05: shrinkage=0.006, interaction.depth=14, n.minobsinnode=8, n.trees=500 
+ Fold05: shrinkage=0.006, interaction.depth=16, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.0060    0.0160
     2        1.0881            -nan     0.0060    0.0158
     3        1.0777            -nan     0.0060    0.0150
     4        1.0674            -nan     0.0060    0.0143
     5        1.0576            -nan     0.0060    0.0144
     6        1.0478            -nan     0.0060    0.0134
     7        1.0379            -nan     0.0060    0.0135
     8        1.0284            -nan     0.0060    0.0115
     9        1.0196            -nan     0.0060    0.0124
    10        1.0105            -nan     0.0060    0.0134
    20        0.9285            -nan     0.0060    0.0096
    40        0.7982            -nan     0.0060    0.0061
    60        0.6989            -nan     0.0060    0.0054
    80        0.6217            -nan     0.0060    0.0036
   100        0.5594            -nan     0.0060    0.0026
   120        0.5080            -nan     0.0060    0.0014
   140        0.4649            -nan     0.0060    0.0009
   160        0.4285            -nan     0.0060    0.0006
   180        0.3965            -nan     0.0060   -0.0001
   200        0.3685            -nan     0.0060    0.0001
   220        0.3434            -nan     0.0060   -0.0006
   240        0.3219            -nan     0.0060   -0.0003
   260        0.3022            -nan     0.0060   -0.0007
   280        0.2853            -nan     0.0060   -0.0005
   300        0.2690            -nan     0.0060   -0.0003
   320        0.2538            -nan     0.0060   -0.0008
   340        0.2404            -nan     0.0060   -0.0007
   360        0.2282            -nan     0.0060   -0.0003
   380        0.2163            -nan     0.0060   -0.0007
   400        0.2057            -nan     0.0060   -0.0008
   420        0.1957            -nan     0.0060   -0.0008
   440        0.1862            -nan     0.0060   -0.0006
   460        0.1775            -nan     0.0060   -0.0006
   480        0.1694            -nan     0.0060   -0.0005
   500        0.1616            -nan     0.0060   -0.0006

- Fold05: shrinkage=0.006, interaction.depth=16, n.minobsinnode=8, n.trees=500 
+ Fold05: shrinkage=0.008, interaction.depth= 2, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.0080    0.0174
     2        1.0879            -nan     0.0080    0.0177
     3        1.0780            -nan     0.0080    0.0166
     4        1.0684            -nan     0.0080    0.0175
     5        1.0590            -nan     0.0080    0.0158
     6        1.0499            -nan     0.0080    0.0157
     7        1.0407            -nan     0.0080    0.0154
     8        1.0317            -nan     0.0080    0.0148
     9        1.0230            -nan     0.0080    0.0147
    10        1.0147            -nan     0.0080    0.0137
    20        0.9402            -nan     0.0080    0.0114
    40        0.8291            -nan     0.0080    0.0065
    60        0.7564            -nan     0.0080    0.0041
    80        0.7065            -nan     0.0080    0.0023
   100        0.6706            -nan     0.0080    0.0017
   120        0.6430            -nan     0.0080    0.0010
   140        0.6226            -nan     0.0080    0.0003
   160        0.6056            -nan     0.0080    0.0004
   180        0.5905            -nan     0.0080    0.0003
   200        0.5775            -nan     0.0080   -0.0001
   220        0.5656            -nan     0.0080   -0.0001
   240        0.5547            -nan     0.0080   -0.0000
   260        0.5452            -nan     0.0080   -0.0002
   280        0.5356            -nan     0.0080   -0.0001
   300        0.5267            -nan     0.0080   -0.0001
   320        0.5182            -nan     0.0080   -0.0002
   340        0.5098            -nan     0.0080   -0.0006
   360        0.5018            -nan     0.0080   -0.0008
   380        0.4944            -nan     0.0080   -0.0003
   400        0.4869            -nan     0.0080   -0.0002
   420        0.4803            -nan     0.0080   -0.0007
   440        0.4738            -nan     0.0080   -0.0005
   460        0.4676            -nan     0.0080   -0.0009
   480        0.4614            -nan     0.0080   -0.0003
   500        0.4555            -nan     0.0080   -0.0005

- Fold05: shrinkage=0.008, interaction.depth= 2, n.minobsinnode=8, n.trees=500 
+ Fold05: shrinkage=0.008, interaction.depth= 4, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.0080    0.0188
     2        1.0869            -nan     0.0080    0.0176
     3        1.0758            -nan     0.0080    0.0177
     4        1.0650            -nan     0.0080    0.0165
     5        1.0546            -nan     0.0080    0.0162
     6        1.0444            -nan     0.0080    0.0153
     7        1.0343            -nan     0.0080    0.0165
     8        1.0247            -nan     0.0080    0.0150
     9        1.0151            -nan     0.0080    0.0145
    10        1.0060            -nan     0.0080    0.0141
    20        0.9228            -nan     0.0080    0.0110
    40        0.8012            -nan     0.0080    0.0069
    60        0.7185            -nan     0.0080    0.0043
    80        0.6579            -nan     0.0080    0.0032
   100        0.6136            -nan     0.0080    0.0010
   120        0.5785            -nan     0.0080    0.0009
   140        0.5502            -nan     0.0080   -0.0000
   160        0.5277            -nan     0.0080    0.0002
   180        0.5077            -nan     0.0080    0.0001
   200        0.4896            -nan     0.0080   -0.0006
   220        0.4735            -nan     0.0080   -0.0002
   240        0.4584            -nan     0.0080   -0.0004
   260        0.4448            -nan     0.0080   -0.0010
   280        0.4325            -nan     0.0080   -0.0007
   300        0.4213            -nan     0.0080   -0.0004
   320        0.4097            -nan     0.0080   -0.0005
   340        0.3999            -nan     0.0080   -0.0009
   360        0.3905            -nan     0.0080   -0.0005
   380        0.3816            -nan     0.0080   -0.0008
   400        0.3723            -nan     0.0080   -0.0003
   420        0.3637            -nan     0.0080   -0.0007
   440        0.3555            -nan     0.0080   -0.0004
   460        0.3476            -nan     0.0080   -0.0007
   480        0.3399            -nan     0.0080   -0.0002
   500        0.3324            -nan     0.0080   -0.0008

- Fold05: shrinkage=0.008, interaction.depth= 4, n.minobsinnode=8, n.trees=500 
+ Fold05: shrinkage=0.008, interaction.depth= 6, n.minobsinnode=8, n.trees=500 
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.0986            -nan     0.0080    0.0201
     2        1.0865            -nan     0.0080    0.0173
     3        1.0754            -nan     0.0080    0.0183
     4        1.0637            -nan     0.0080    0.0178
     5        1.0522            -nan     0.0080    0.0169
