"","OID_","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","SiteID","Elevation","WellDepthMeasureValue","AM_A_Amorph_7_16","AM_A_Analcime_7_16","AM_A_Aragon_7_16","AM_A_Calcite_7_16","AM_A_Ca_7_16","AM_A_Cd_7_16","AM_A_Ce_7_16","AM_A_Co_7_17","AM_A_Cr_7_17","AM_A_Cs_7_17","AM_A_Cu_7_17","AM_A_C_Inorg_7_16","AM_A_C_Tot_7_16","AM_A_Dolomite_7_16","AM_A_Fe_7_17","AM_A_Ga_7_17","AM_A_Goethite_7_16","AM_A_Gypsum_7_16","AM_A_Hematite_7_16","AM_A_Heuland_7_16","AM_A_Hg_7_17","AM_A_Hornbl_7_16","AM_A_Kaolinit_7_16","AM_A_K_7_17","AM_A_La_7_17","AM_A_Li_7_17","AM_A_Mg_7_17","AM_A_Mn_7_17","AM_A_Mo_7_17","AM_A_Na_7_17","AM_A_Nb_7_17","AM_A_Ni_7_17","AM_A_Other_7_16","AM_A_Pb_7_17","AM_A_Pyrite_7_16","AM_A_Pyroxene_7_16","AM_A_P_7_17","AM_A_Quartz_7_16","AM_A_Rb_7_17","AM_A_Sb_7_17","AM_A_Sc_7_17","AM_A_Serpent_7_16","AM_A_Se_7_18","AM_A_Sn_7_18","AM_A_Sr_7_18","AM_A_S_7_17","AM_A_Talc_7_16","AM_A_Te_7_18","AM_A_Th_7_18","AM_A_Ti_7_18","AM_A_Tl_7_18","AM_A_Tot_10A_7_16","AM_A_Tot_14A_7_16","AM_A_Tot_Carb_7_16","AM_A_Tot_Clay_7_16","AM_A_Tot_Flds_7_16","AM_A_Tot_K_fs_7_16","AM_A_Tot_Plag_7_16","AM_A_Tot_Zeol_7_16","AM_A_U_7_18","AM_A_V_7_18","AM_A_W_7_18","AM_A_Y_7_18","AM_A_Zn_7_18","LM_C_Ca_7_17","LM_C_Cd_7_17","LM_C_Ce_7_18","LM_C_Co_7_18","LM_C_Cr_7_18","LM_C_Cs_7_18","LM_C_CTot_7_15","LM_C_Cu_7_18","LM_C_Fe_7_18","LM_C_Ga_7_18","LM_C_Hg_7_18","LM_C_K_7_18","LM_C_La_7_18","LM_C_Li_7_18","LM_C_Mg_7_18","LM_C_Mn_7_18","LM_C_Mo_7_18","LM_C_Na_7_18","LM_C_Nb_7_18","LM_C_Ni_7_18","LM_C_P_7_18","LM_C_Pb_7_18","LM_C_Rb_7_18","LM_C_S_7_18","LM_C_Sb_7_18","LM_C_Sc_7_18","LM_C_Se_7_18","LM_C_Sn_7_18","LM_C_Sr_7_18","LM_C_Te_7_18","LM_C_Th_7_18","LM_C_Ti_7_18","LM_C_Tl_7_18","LM_C_U_7_15","LM_C_V_7_18","LM_C_W_7_18","LM_C_Y_7_18","LM_C_Zn_7_18","AN_Top5_Ag_7_17","AN_Top5_Al_7_17","AN_Top5_As_7_17","AN_Top5_Ba_7_17","AN_Top5_Be_7_17","AN_Top5_Bi_7_17","AN_Top5_Ca_7_17","AN_Top5_Cd_7_17","AN_Top5_Ce_7_17","AN_Top5_Co_7_17","AN_Top5_Cr_7_17","AN_Top5_Cs_7_17","AN_Top5_Cu_7_17","AN_Top5_Fe_7_17","AN_Top5_Ga_7_17","AN_Top5_Hg_7_17","AN_Top5_In_7_17","AN_Top5_K_7_17","AN_Top5_La_7_17","AN_Top5_Li_7_17","AN_Top5_Mg_7_17","AN_Top5_Mn_7_17","AN_Top5_Mo_7_18","AN_Top5_Na_7_18","AN_Top5_Nb_7_18","An_Top5_Ni_7_18","AN_Top5_P_7_18","AN_Top5_Pb_7_18","AN_Top5_Rb_7_18","AN_Top5_S_7_18","AN_Top5_Sb_7_18","AN_Top5_Sc_7_18","AN_Top5_Se_7_18","AN_Top5_Sn_7_18","AN_Top5_Sr_7_18","AN_Top5_Te_7_18","AN_Top5_Th_7_18","AN_Top5_Ti_7_18","AN_Top5_Tl_7_18","AN_Top5_U_7_18","AN_Top5_V_7_18","AN_Top5_W_7_18","AN_Top5_Y_7_18","AN_Top5_Zn_7_18","AN_C_Calcite_7_22","AN_C_Goethite_7_19","AN_C_Gypsum_7_22","AN_C_Hematite_7_22","AN_C_Heuland_7_19","AN_C_Hornbl_7_19","AN_C_Kaolinit_7_19","AN_C_Pyrite_7_19","AN_C_Pyroxene_7_19","AN_C_Quartz_7_19","AN_C_Talc_7_19","AN_C_Tot_10A_7_19","AN_C_Tot_14A_7_19","AN_C_Tot_Carb_7_19","AN_C_Tot_Flds_7_19","AN_C_Tot_K_fs_7_19","LM_C_Amorph_7_19","LM_C_Analcime_7_19","LM_C_aragon_7_19","LM_C_C_Inorg_7_19","LM_C_Dolomite_7_19","LM_C_Gibbsite_7_19","bfi48grd","PRISM_30yrNorm","Best_Guess__ac_","GENERALIZE_Igneous_volcanic","GENERALIZE_Sedimentary_clastic","GENERALIZE_Sedimentary_undifferentiated","GENERALIZE_Igneous_intrusive","GENERALIZE_Metamorphic_undifferentiated","GENERALIZE_Igneous_and_Sedimentary_undifferentiated","GENERALIZE_Unconsolidated_undifferentiated","GENERALIZE_Sedimentary_carbonate","GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated","GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated","GENERALIZE_Water","UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphic_rocks","UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_discontinuous","UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks","UNIT_NAME_Residual_materials_developed_in_fine.grained_sedimentary_rocks","UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discontinuous","UNIT_NAME_Alluvial_sediments_thick","UNIT_NAME_Alluvial_sediments_thin","UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin","UNIT_NAME_Colluvial_sediments_thin","UNIT_NAME_Rhyolitic_volcanic_rocks","UNIT_NAME_Playa_sediments","UNIT_NAME_Water","UNIT_NAME_Eolian_sediments_mostly_loess_thin","UNIT_NAME_Glacial_till_sediments_mostly_sandy_thin","US_L3NAME_Arizona.New_Mexico_Mountains","US_L3NAME_Arizona.New_Mexico_Plateau","US_L3NAME_Sonoran_Basin_and_Range","US_L3NAME_Mojave_Basin_and_Range","US_L3NAME_Southern_Rockies","US_L3NAME_Colorado_Plateaus","US_L3NAME_Central_Basin_and_Range","US_L3NAME_Wasatch_and_Uinta_Mountains","bas1","bas5","bas10","As3Cat","trainCat3"
"1539",1539,"As","Dissolved",0,247213,7230,196,20.7831745,0,0,0.6358515,0.9194992,0.4796508,57.0738564,8.3841505,23.7228012,5.5131202,16.3402824,0.0747916,2.6167989,0,1.9787496,11.7985229,0,0,0.0780636,0,0.0226379,0,2.0950055,1.8246768,28.6017628,26.0994301,0.5248948,532.3970337,1.4967256,0.7699918,9.7839909,12.3484306,0,48.5148392,0,0,548.9891968,49.9352303,84.2914276,0.4211644,6.3491411,0,0.2477378,1.4848387,136.5693817,0.0324676,0,0.1213096,8.9771471,0.2518104,0.5346366,8.7251024,0.5316533,0.6577383,11.4052019,16.9680805,7.4833927,9.4652739,0,2.3253641,49.2207451,1.4772332,15.8922644,69.3746872,1.0223371,0.3294211,59.2765274,8.8904037,25.5160179,5.7863259,1.6237603,18.2132072,2.1893954,13.2343397,0.0164639,1.8049042,29.8171539,30.3314228,0.5858037,542.4881592,1.1659349,0.8095175,10.2050266,13.4798756,436.3688354,17.9443016,85.5849838,0.0413981,0.7096061,6.681376,0.2790779,1.292518,147.9425812,0.0999276,8.9697618,0.261616,0.5622129,2.3740289,55.6347771,1.2426759,16.4859867,59.6731873,0.8634565,4.3617349,6.0338368,528.0122681,1.3403596,0.1965154,0.6296982,0.4011592,60.1098328,8.3423252,22.3627586,5.6427908,13.6930628,1.8032768,12.3768826,0.0233684,0.0387527,1.7134219,29.5692406,23.8640938,0.4811174,545.2353516,1.4328487,0.7065653,9.5845604,10.820857,513.315979,35.0388374,86.2401199,0.0277454,0.4707382,6.0382872,0.2394936,1.4018766,125.4770889,0.1136795,8.711071,0.235837,0.5597987,2.3074749,42.1206398,1.3327943,15.9147596,34.5439262,0.7948608,0,0,0.0983184,0,0.1085857,1.6839867,0,0,49.6060104,0,6.9982524,3.0426178,0.8335243,16.8341541,7.6932912,20.4228859,0,0,0.0939826,0,0,57,416.8728027,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1540",1540,"As","Dissolved",0,247216,6835,83,22.4700375,0,0,0.6919291,0.9979344,0.5441464,59.5841026,9.2958717,25.067131,5.5454898,21.1045609,0.0799664,3.0431817,0,2.182925,12.5639391,0,0,0.0874672,0,0.0255451,0,2.4820857,1.8466718,29.5188408,26.5233746,0.5288978,656.0062256,1.4943705,0.8635639,10.5848303,13.0890274,0,59.1835136,0,0,689.6828613,45.2542152,86.2497864,0.4325831,6.968967,0,0.2502222,1.5191634,145.024765,0.0347274,0,0.1339739,8.9682827,0.2721425,0.5468158,8.5091562,0.5850796,0.6934052,11.4354382,18.9262905,8.2191639,10.7788248,0,2.4979751,52.9819107,1.6099243,16.515234,98.5086212,1.2650766,0.3271262,64.4043121,9.8773279,25.7691383,5.7854762,1.6104534,19.5059319,2.5609851,15.4706163,0.0190586,1.8953058,32.0714836,29.3209991,0.6099939,596.505188,1.2676687,0.8936915,12.3533516,14.3488035,498.8632202,26.4714069,88.6296539,0.037344,0.7217129,7.912437,0.2800564,1.4155264,166.0567169,0.1032875,9.6547298,0.2948274,0.5796432,2.6643069,63.3478432,1.2989833,18.0235519,82.9988708,0.8991324,4.9171405,5.8230381,587.4690552,1.4436691,0.2627573,0.7300907,0.50316,62.2812347,9.6450987,22.3888988,5.6357822,18.4694023,2.0251062,13.5880251,0.0267638,0.050114,1.7936206,30.8656464,25.1565437,0.4975313,660.7705078,1.4950876,0.8391982,10.6563129,11.8878193,641.840271,49.2693481,88.453537,0.0314537,0.5285729,6.7039285,0.254602,1.4186059,137.9891815,0.1292755,9.0400629,0.2584359,0.5646703,2.5184205,46.495739,1.4661402,16.5835686,75.2667923,1.247663,0,0,0.0557748,0,0.110947,3.7898405,0,0,42.9905243,0,7.816865,3.4328113,1.253126,19.1783428,7.7354856,20.3282738,0,0,0.1423149,0,0,63,434.1898804,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1542",1542,"As","Dissolved",0.8,264792,3240,700,15.7811651,0,0.0270408,2.9873707,1.8522553,0.1757059,51.0368004,7.0908904,33.9854736,5.5696979,14.0058775,0.5264212,1.4486616,1.373422,1.985303,9.4970131,0,0,0,1.3986496,0.0177074,0.6793293,0.8963451,1.7164539,25.952322,25.4163361,0.883064,489.7983093,0.8195682,0.6485171,8.7738457,15.2056179,0.2319909,16.3279705,0,0,541.8220215,56.3808899,70.6358643,0.5746408,5.4887719,0,0.205498,1.2103654,182.3553925,0.0243009,0,0.1,8.7576256,0.2162126,0.4434447,6.2325592,0.2694443,4.2684398,7.7859221,15.7482843,5.7321262,10.0033131,1.597874,1.8166845,50.8165169,0.92457,12.4045496,47.7581825,4.0636201,0.1268087,47.129837,7.2500262,27.1512775,5.5693898,1.5993716,14.628191,1.7776294,10.2075005,0.0206039,1.5092841,25.1091042,26.2794991,0.923577,357.0264893,0.6842088,0.4865874,8.1192341,14.5450821,411.3870239,13.7515078,68.5045242,0.1117138,0.5748696,5.658443,0.2059397,1.1731745,197.0911713,0.1,8.3083029,0.164874,0.4734368,2.0608201,46.9715195,1.0325309,13.4006691,41.1461487,1,3.950105,5.2068267,470.282959,1.2878282,0.1694066,2.2804482,0.1821232,54.8223915,7.2178364,29.0883141,5.1809573,12.2275391,1.9194196,10.2103472,0.0164503,0.0319573,1.7131315,27.5214577,21.6654243,0.8808891,443.6231384,0.822951,0.6733089,8.4345798,14.2054806,571.1540527,17.7086792,72.9848099,0.0230616,0.5621382,5.9515791,0.2114666,1.1635232,168.6482086,0.1,9.0617752,0.1918687,0.4386016,1.8365313,50.326725,0.9092562,12.889267,45.3221397,8.1437902,0,0.3539196,0.1167631,1.3448166,0.5039333,0.487918,0,0,51.456974,0,7.4531517,1.3097062,8.8394499,12.7901602,4.954946,15.1598949,0,0,1.09025,1.3934498,0,64,266.4704895,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1543",1543,"As","Dissolved",0,247221,7075,122,20.7332973,0,0,0.6339636,0.9170306,0.4711702,56.9986496,8.344656,23.6792965,5.5098743,16.1050053,0.0745399,2.6109109,0,1.9635113,11.7360277,0,0,0.0780836,0,0.02252,0,2.0912375,1.821897,28.5219879,26.0552959,0.5237595,527.9189453,1.4901739,0.767157,9.7485447,12.3242779,0,47.7009926,0,0,539.5646973,50.1959267,84.0297852,0.4207793,6.3029318,0,0.2475742,1.4803705,136.1351929,0.0323338,0,0.1206782,8.9719877,0.2513401,0.531947,8.6944504,0.5313047,0.6552595,11.3556547,16.9303093,7.4802938,9.4247646,0,2.3200698,49.0294228,1.466677,15.8680468,67.8624573,1.0157408,0.3284263,59.192791,8.8621349,25.5093613,5.785809,1.6203254,18.1934605,2.1809371,13.1973238,0.0164739,1.8026844,29.7539883,30.3344879,0.5850109,540.0845337,1.1655464,0.803833,10.1521416,13.4743814,430.9573669,18.0692616,85.4790039,0.0411444,0.7091922,6.6695228,0.2792849,1.2925664,146.2221985,0.1,8.9691267,0.2610979,0.5617275,2.3710639,55.5429649,1.2424684,16.4641438,59.0369949,0.8672624,4.3471613,6.0129433,527.0100708,1.3338162,0.1936551,0.6281551,0.3901477,60.0323906,8.2862558,22.3667259,5.6416588,13.5962038,1.7930822,12.3194141,0.0232387,0.0379824,1.7110912,29.5028477,23.8008575,0.4797661,540.7496338,1.4229462,0.7043618,9.5668564,10.7986565,505.4100647,33.9756622,86.0417175,0.0275957,0.4678856,5.9954562,0.2391146,1.3969882,125.2640305,0.113008,8.7011471,0.235637,0.5575195,2.3032243,41.9819412,1.32109,15.884943,33.448761,0.7903336,0,0,0.0979888,0,0.1083534,1.6837821,0,0,49.7119446,0,7.003418,3.0095456,0.8272233,16.7916088,7.6951356,20.4237118,0,0,0.0931382,0,0,57,416.8728027,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1545",1545,"As","Dissolved",1,247222,7390,76,20.9627686,0,0,0.7198493,0.9629751,0.4888777,57.6113739,8.3866806,23.4955311,5.5225134,17.2627277,0.0844284,2.5678246,0,1.9927559,11.8177071,0,0,0.0784151,0,0.02278,0,1.9582441,1.8239746,28.6675091,25.8592186,0.5249152,551.3555908,1.4894611,0.7796037,9.8371239,12.3955708,0,50.8153839,0,0,566.7603149,49.5011253,84.4095383,0.4301988,6.3989668,0,0.2466236,1.4833902,137.0019379,0.0324327,0,0.1244305,9.009902,0.2548284,0.5385259,8.732626,0.5858398,0.7315945,11.297411,17.1241207,7.6135116,9.5254526,0,2.3333702,49.5616493,1.5057099,16.0663643,75.8816299,1.010717,0.3249115,59.1716385,8.8570309,24.8261833,5.7864447,1.5722294,18.2594566,2.1892388,13.2524147,0.0165383,1.8238941,29.6452618,29.7483025,0.5843784,541.3325195,1.1599034,0.8298208,10.42766,13.4497595,444.5667725,19.945385,85.8022003,0.0407058,0.7178003,6.7604256,0.2744214,1.2941729,148.8542175,0.1007711,9.0500555,0.2642793,0.5645223,2.3844244,55.6517143,1.2109854,16.6023903,64.6766968,0.86923,4.4461222,6.0509038,532.8101196,1.3487595,0.2100419,0.6773384,0.4184408,59.8877754,8.4776039,22.3520985,5.6412587,14.682991,1.8241166,12.445385,0.0238947,0.0409328,1.7245755,29.4981937,24.0471382,0.4846966,560.071167,1.4320215,0.7244284,9.7232618,10.924798,529.4708252,38.1491585,85.6601486,0.027856,0.486877,6.1017075,0.2395329,1.3931644,127.3387756,0.1174209,8.7667427,0.2405071,0.5554808,2.3190703,43.0093346,1.3570136,15.9229288,43.0398064,0.7858981,0,0,0.0964711,0,0.1088549,1.5114607,0,0,49.333416,0,6.9497113,3.1463001,0.8032556,17.1220932,7.7572613,20.4343891,0,0,0.0869779,0,0,57,428.9467773,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1546",1546,"As","Dissolved",0,247225,7418,225,20.9990654,0,0,0.7180862,0.9619972,0.493112,57.6422081,8.4079695,23.5995159,5.5249925,17.390522,0.0841544,2.5777888,0,1.9974927,11.823103,0,0,0.0784914,0,0.0228413,0,1.9552834,1.8225799,28.6795444,25.9159412,0.5253351,556.3446655,1.493975,0.7783749,9.8480186,12.4210939,0,51.2273331,0,0,571.8684692,49.4555359,84.4206009,0.4290467,6.412478,0,0.2469442,1.4866062,136.9939728,0.0324762,0,0.1247157,9.0167236,0.2552823,0.539417,8.7515459,0.585896,0.7292436,11.3091269,17.0956936,7.5962443,9.5170422,0,2.3377192,49.6515121,1.5105619,16.0678902,76.6056976,1.0090922,0.3261437,59.2602043,8.8900185,24.8846645,5.787323,1.5795578,18.3002377,2.1948204,13.2612572,0.0165388,1.82367,29.6773052,29.7850933,0.5853553,544.798645,1.1607884,0.8290209,10.4535923,13.4913864,447.9049377,19.9265347,85.8553467,0.0404927,0.7182447,6.777822,0.274747,1.2951542,148.6640625,0.1007386,9.0563726,0.2648933,0.5651991,2.3873415,55.728466,1.2111993,16.6205769,65.0542755,0.8672612,4.4533496,6.055572,533.0310669,1.3492934,0.2121466,0.6777048,0.4240916,59.9341125,8.5173216,22.3950138,5.6423712,14.81464,1.8305583,12.467515,0.0240133,0.0412291,1.7256213,29.5155659,24.14081,0.4855567,565.4959106,1.4391552,0.7250935,9.7420025,10.9612045,534.6833496,38.671627,85.7053986,0.0279457,0.4881155,6.1178532,0.2399101,1.3957965,127.474762,0.117726,8.7768011,0.2410541,0.5565464,2.3235626,43.1111526,1.364059,15.939353,43.6775284,0.7834814,0,0,0.0963087,0,0.1090663,1.5095427,0,0,49.2925415,0,6.9585066,3.150574,0.7999362,17.0998726,7.740519,20.4515781,0,0,0.0865902,0,0,57,428.9467773,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1547",1547,"As","Dissolved",0,247226,7462,116,20.5435066,0,0,0.704093,0.9624226,0.5082005,57.0390739,8.4779959,23.7277184,5.5349941,17.9581528,0.0817688,2.5796096,0,2.0180008,11.8585987,0,0,0.0791599,0,0.0232879,0,1.9653888,1.8286014,28.3276768,25.5363388,0.5135353,572.9041748,1.4645987,0.8216871,9.8914404,12.4527874,0,53.7892761,0,0,592.9362793,49.0163651,83.8652191,0.4204814,6.4414964,0,0.2461688,1.465466,138.4833221,0.0320484,0,0.1278283,8.8287935,0.2563271,0.5362033,8.3746347,0.5846242,0.7089015,10.9021406,18.0567646,8.0615578,10.0455637,0,2.3620682,49.9339218,1.5167966,15.9405203,81.7435455,1.1835804,0.3273031,60.2869301,9.1190977,25.4958839,5.7883015,1.6361589,19.031456,2.2452164,13.664629,0.0159175,1.8475881,30.1517601,29.520319,0.5905635,573.6693726,1.177171,0.826643,10.8364954,13.6372776,459.914978,21.561512,86.9248047,0.0395902,0.7190887,7.1212988,0.275267,1.31635,151.0909271,0.1013616,9.1648493,0.2687804,0.5784079,2.4714565,57.1012001,1.2510701,17.2173538,69.670372,0.8600556,4.5520716,5.9559951,554.6759033,1.3635615,0.2214988,0.6881648,0.4443147,59.745079,8.6907368,21.7241764,5.6417027,15.3744192,1.8522148,12.596983,0.0245817,0.0432444,1.7421502,29.529953,23.9808922,0.4805546,581.1662598,1.432528,0.7696387,9.8675041,11.0912895,551.2612305,41.8534737,85.0459976,0.0280552,0.4879192,6.2167015,0.2402863,1.4007509,129.7803497,0.1213626,8.7366085,0.2426744,0.5541459,2.363353,43.3909607,1.3762555,15.9704857,49.3672256,1.2446408,0,0,0.0960713,0,0.1095505,1.4992671,0,0,48.1651955,0,6.9096527,3.4910991,1.2520747,17.071394,7.7644119,21.0573235,0,0,0.141965,0,0,58,439.019989,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1548",1548,"As","Dissolved",0,247227,7010,196,20.573595,0,0,0.6351233,0.915579,0.4495932,56.7978859,8.2337465,23.3960609,5.4993138,15.5049133,0.0747941,2.5819182,0,1.9301956,11.62745,0,0,0.0779615,0,0.0222077,0,2.0930476,1.8201208,28.36479,25.8739834,0.5211175,509.9673767,1.4713986,0.7649368,9.665472,12.2393646,0,45.6555519,0,0,514.3636475,50.6871567,83.6008987,0.4233887,6.2015839,0,0.2467248,1.4663427,135.3847351,0.0320508,0,0.1192182,8.9436827,0.2495363,0.5259646,8.606041,0.5306199,0.6569239,11.2555141,16.920929,7.507237,9.373744,0,2.302989,48.5491714,1.4398974,15.8260403,64.2555618,1.0090387,0.3243927,58.8615341,8.7481709,25.3872738,5.7831655,1.598369,18.0750828,2.1559155,13.1206379,0.0164911,1.7994406,29.5844517,30.2698612,0.5817245,528.3016968,1.1633393,0.79634,10.0133572,13.3906155,415.657196,18.3626366,85.209198,0.0413044,0.7074063,6.6165042,0.2789446,1.2905865,143.7253113,0.1002163,8.9536457,0.2589044,0.5594211,2.3609488,55.2460747,1.2416832,16.3897705,57.3704224,0.8786068,4.3088045,5.9724178,524.7814941,1.3227096,0.1854096,0.6247538,0.3624235,59.7931557,8.114109,22.2855701,5.6377935,13.1825581,1.7633134,12.1816196,0.0228051,0.03628,1.7049589,29.353899,23.5051765,0.4757894,521.8664551,1.3936452,0.698713,9.4939423,10.6937475,482.102417,31.4477425,85.6346588,0.027199,0.4621182,5.8959122,0.2378537,1.3846107,124.5561142,0.1115405,8.6610708,0.2340325,0.5518025,2.2878604,41.5546684,1.2888528,15.7996969,30.8439007,0.7883943,0,0,0.0977818,0,0.1075789,1.6881399,0,0,49.9588089,0,6.9937844,2.9523604,0.8247215,16.759203,7.7252498,20.3845367,0,0,0.0926744,0,0,55,410.4297791,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1549",1549,"As","Dissolved",0,247228,6670,60,22.4336243,0,0,0.6933805,0.9980165,0.5397961,59.2666016,9.1866827,25.0719147,5.5450511,20.6343937,0.0802443,3.0380907,0,2.1591229,12.4606752,0,0,0.0869768,0,0.0254163,0,2.484174,1.839416,29.3678341,26.5330658,0.5279989,645.0251465,1.4923236,0.8500405,10.5004816,13.0812788,0,58.3153,0,0,680.4422607,45.7841377,86.0478287,0.4252258,6.8873181,0,0.2502656,1.5184928,144.6233521,0.0346296,0,0.1331456,8.9577379,0.2693081,0.5449808,8.5001926,0.5845454,0.695562,11.4212856,18.6687622,8.1224012,10.6190262,0,2.4850531,52.5456161,1.6024554,16.4611359,96.3805542,1.2547523,0.3281367,63.8908157,9.7895317,25.7779045,5.7866292,1.6229832,19.4685555,2.5217943,15.27777,0.0190245,1.8856707,31.8339043,29.3687916,0.608151,593.743103,1.2691964,0.883356,12.084507,14.3340731,496.6538696,26.1891327,88.4050598,0.0376044,0.7219715,7.8101583,0.2812948,1.4112891,164.0095978,0.1031755,9.6014671,0.2910275,0.5796803,2.6484697,62.7270889,1.2984412,17.8944263,81.9266052,0.8891951,4.8565474,5.8567886,580.5067749,1.4316634,0.2568492,0.728473,0.4930297,62.046402,9.5299768,22.3955536,5.6356425,18.045311,2.0013208,13.4699125,0.0265775,0.048841,1.7815897,30.7278824,25.1271744,0.496113,651.4512329,1.4895791,0.8208503,10.5583105,11.8605442,632.0662842,47.4799919,88.3106995,0.0311583,0.5182566,6.629993,0.2535197,1.4057413,137.3002625,0.127989,8.9989529,0.2562587,0.5626099,2.5047181,46.0484581,1.4536,16.53162,71.6085052,1.236393,0,0,0.0553774,0,0.1111988,3.7663889,0,0,43.7094498,0,7.7943783,3.3730376,1.2394011,18.9739609,7.7215209,20.3373089,0,0,0.1406291,0,0,62,420.8825989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1550",1550,"As","Dissolved",0,247234,7082,395,20.573595,0,0,0.6351233,0.915579,0.4495932,56.7978859,8.2337465,23.3960609,5.4993138,15.5049133,0.0747941,2.5819182,0,1.9301956,11.62745,0,0,0.0779615,0,0.0222077,0,2.0930476,1.8201208,28.36479,25.8739834,0.5211175,509.9673767,1.4713986,0.7649368,9.665472,12.2393646,0,45.6555519,0,0,514.3636475,50.6871567,83.6008987,0.4233887,6.2015839,0,0.2467248,1.4663427,135.3847351,0.0320508,0,0.1192182,8.9436827,0.2495363,0.5259646,8.606041,0.5306199,0.6569239,11.2555141,16.920929,7.507237,9.373744,0,2.302989,48.5491714,1.4398974,15.8260403,64.2555618,1.0090387,0.3243927,58.8615341,8.7481709,25.3872738,5.7831655,1.598369,18.0750828,2.1559155,13.1206379,0.0164911,1.7994406,29.5844517,30.2698612,0.5817245,528.3016968,1.1633393,0.79634,10.0133572,13.3906155,415.657196,18.3626366,85.209198,0.0413044,0.7074063,6.6165042,0.2789446,1.2905865,143.7253113,0.1002163,8.9536457,0.2589044,0.5594211,2.3609488,55.2460747,1.2416832,16.3897705,57.3704224,0.8786068,4.3088045,5.9724178,524.7814941,1.3227096,0.1854096,0.6247538,0.3624235,59.7931557,8.114109,22.2855701,5.6377935,13.1825581,1.7633134,12.1816196,0.0228051,0.03628,1.7049589,29.353899,23.5051765,0.4757894,521.8664551,1.3936452,0.698713,9.4939423,10.6937475,482.102417,31.4477425,85.6346588,0.027199,0.4621182,5.8959122,0.2378537,1.3846107,124.5561142,0.1115405,8.6610708,0.2340325,0.5518025,2.2878604,41.5546684,1.2888528,15.7996969,30.8439007,0.7883943,0,0,0.0977818,0,0.1075789,1.6881399,0,0,49.9588089,0,6.9937844,2.9523604,0.8247215,16.759203,7.7252498,20.3845367,0,0,0.0926744,0,0,55,410.4297791,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
