"OID_","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","SiteID","Elevation","WellDepthMeasureValue","AM_A_Amorph_7_16","AM_A_Analcime_7_16","AM_A_Aragon_7_16","AM_A_C_Inorg_7_16","AM_A_C_Tot_7_16","AM_A_Ca_7_16","AM_A_Calcite_7_16","AM_A_Cd_7_16","AM_A_Ce_7_16","AM_A_Co_7_17","AM_A_Cr_7_17","AM_A_Cs_7_17","AM_A_Cu_7_17","AM_A_Dolomite_7_16","AM_A_Fe_7_17","AM_A_Ga_7_17","AM_A_Goethite_7_16","AM_A_Gypsum_7_16","AM_A_Hematite_7_16","AM_A_Heuland_7_16","AM_A_Hg_7_17","AM_A_Hornbl_7_16","AM_A_K_7_17","AM_A_Kaolinit_7_16","AM_A_La_7_17","AM_A_Li_7_17","AM_A_Mg_7_17","AM_A_Mn_7_17","AM_A_Mo_7_17","AM_A_Na_7_17","AM_A_Nb_7_17","AM_A_Ni_7_17","AM_A_Other_7_16","AM_A_P_7_17","AM_A_Pb_7_17","AM_A_Pyrite_7_16","AM_A_Pyroxene_7_16","AM_A_Quartz_7_16","AM_A_Rb_7_17","AM_A_S_7_17","AM_A_Sb_7_17","AM_A_Sc_7_17","AM_A_Se_7_18","AM_A_Serpent_7_16","AM_A_Sn_7_18","AM_A_Sr_7_18","AM_A_Talc_7_16","AM_A_Te_7_18","AM_A_Th_7_18","AM_A_Ti_7_18","AM_A_Tl_7_18","AM_A_Tot_10A_7_16","AM_A_Tot_14A_7_16","AM_A_Tot_Carb_7_16","AM_A_Tot_Clay_7_16","AM_A_Tot_Flds_7_16","AM_A_Tot_K_fs_7_16","AM_A_Tot_Plag_7_16","AM_A_Tot_Zeol_7_16","AM_A_U_7_18","AM_A_V_7_18","AM_A_W_7_18","AM_A_Y_7_18","AM_A_Zn_7_18","LM_C_Amorph_7_19","LM_C_Analcime_7_19","LM_C_aragon_7_19","LM_C_C_Inorg_7_19","LM_C_Ca_7_17","LM_C_Cd_7_17","LM_C_Ce_7_18","LM_C_Co_7_18","LM_C_Cr_7_18","LM_C_Cs_7_18","LM_C_CTot_7_15","LM_C_Cu_7_18","LM_C_Dolomite_7_19","LM_C_Fe_7_18","LM_C_Ga_7_18","LM_C_Gibbsite_7_19","LM_C_Hg_7_18","LM_C_K_7_18","LM_C_La_7_18","LM_C_Li_7_18","LM_C_Mg_7_18","LM_C_Mn_7_18","LM_C_Mo_7_18","LM_C_Na_7_18","LM_C_Nb_7_18","LM_C_Ni_7_18","LM_C_P_7_18","LM_C_Pb_7_18","LM_C_Rb_7_18","LM_C_S_7_18","LM_C_Sb_7_18","LM_C_Sc_7_18","LM_C_Se_7_18","LM_C_Sn_7_18","LM_C_Sr_7_18","LM_C_Te_7_18","LM_C_Th_7_18","LM_C_Ti_7_18","LM_C_Tl_7_18","LM_C_U_7_15","LM_C_V_7_18","LM_C_W_7_18","LM_C_Y_7_18","AN_C_Calcite_7_22","AN_C_Goethite_7_19","AN_C_Gypsum_7_22","AN_C_Hematite_7_22","AN_C_Heuland_7_19","AN_C_Hornbl_7_19","AN_C_Kaolinit_7_19","AN_C_Pyrite_7_19","AN_C_Pyroxene_7_19","AN_C_Quartz_7_19","AN_C_Talc_7_19","AN_C_Tot_10A_7_19","AN_C_Tot_14A_7_19","AN_C_Tot_Carb_7_19","AN_C_Tot_Flds_7_19","AN_C_Tot_K_fs_7_19","AN_Top5_Ag_7_17","AN_Top5_Al_7_17","AN_Top5_As_7_17","AN_Top5_Ba_7_17","AN_Top5_Be_7_17","AN_Top5_Bi_7_17","AN_Top5_Ca_7_17","AN_Top5_Cd_7_17","AN_Top5_Ce_7_17","AN_Top5_Co_7_17","AN_Top5_Cr_7_17","AN_Top5_Cs_7_17","AN_Top5_Cu_7_17","AN_Top5_Fe_7_17","AN_Top5_Ga_7_17","AN_Top5_Hg_7_17","AN_Top5_In_7_17","AN_Top5_K_7_17","AN_Top5_La_7_17","AN_Top5_Li_7_17","AN_Top5_Mg_7_17","AN_Top5_Mn_7_17","AN_Top5_Mo_7_18","AN_Top5_Na_7_18","AN_Top5_Nb_7_18","An_Top5_Ni_7_18","AN_Top5_P_7_18","AN_Top5_Pb_7_18","AN_Top5_Rb_7_18","AN_Top5_S_7_18","AN_Top5_Sb_7_18","AN_Top5_Sc_7_18","AN_Top5_Se_7_18","AN_Top5_Sn_7_18","AN_Top5_Sr_7_18","AN_Top5_Te_7_18","AN_Top5_Th_7_18","AN_Top5_Ti_7_18","AN_Top5_Tl_7_18","AN_Top5_U_7_18","AN_Top5_V_7_18","AN_Top5_W_7_18","AN_Top5_Y_7_18","AN_Top5_Zn_7_18","Best_Guess__ac_","PRISM_ppt_30yr_normal_800mM4_annual_bil","bfi48grd","GENERALIZE_Sedimentary_clastic","GENERALIZE_Igneous_volcanic","GENERALIZE_Unconsolidated_undifferentiated","GENERALIZE_Sedimentary_undifferentiated","GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated","GENERALIZE_Sedimentary_carbonate","GENERALIZE_Igneous_intrusive","GENERALIZE_Metamorphic_undifferentiated","GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated","GENERALIZE_Water","UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_discontinuous","UNIT_NAME_Residual_materials_developed_in_fine.grained_sedimentary_rocks","UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks","UNIT_NAME_Alluvial_sediments_thin","UNIT_NAME_Colluvial_sediments_thin","UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discontinuous","UNIT_NAME_Alluvial_sediments_thick","UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin","UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphic_rocks","UNIT_NAME_Rhyolitic_volcanic_rocks","UNIT_NAME_Water","UNIT_NAME_Eolian_sediments_mostly_loess_thin","US_L3NAME_Arizona.New_Mexico_Mountains","US_L3NAME_Arizona.New_Mexico_Plateau","US_L3NAME_Sonoran_Basin_and_Range","US_L3NAME_Southern_Rockies","US_L3NAME_Mojave_Basin_and_Range","US_L3NAME_Colorado_Plateaus","US_L3NAME_Central_Basin_and_Range","US_L3NAME_Wasatch_and_Uinta_Mountains","bas1","bas5","bas10","spl3cat","spl5","U3Cat"
252,"U","Dissolved",11,50802,5777,"1090",12.8854942,0.2332786,0,0.4421207,0.5530482,1.840332,2.9627178,0.1124511,41.3599014,5.7197227,15.5847025,5.2856808,9.3762522,0.5556831,1.3810534,7.5613723,0,0,0.0449533,0,0.0119402,0,1.735006,1.5272218,20.4239674,15.7419443,0.6479785,278.5479126,0.4372866,0.6318878,8.2824793,12.092433,0,356.9672241,14.7579927,0,1.6300428,59.4119606,68.8707428,0.0180968,0.4764608,4.5654726,0.2383858,0,0.9279029,167.4459991,0,0.1,6.7953959,0.2132507,0.4459119,5.0404358,0.5621616,3.5587831,7.3324714,16.6765404,8.3355417,8.1596956,0.2062474,1.6394478,35.6131363,0.6593651,11.8553591,34.4599037,12.3810844,0,0,0.6598219,2.6054645,0.1853728,40.7227173,6.9548688,14.0274038,5.2414856,0.7588142,11.0105371,0.2412201,1.2875524,8.3567286,0,0.0350385,1.7719193,19.4984035,19.1419601,0.517684,252.5183258,0.4566195,0.6025753,7.596602,10.9989338,285.4232788,14.0996962,69.7671432,0.0452315,0.6363108,4.1953387,0.2749288,1.0260782,176.7547607,0.1,6.715663,0.1796363,0.4945602,2.2631488,35.8146362,0.7777592,14.0401144,5.206181,0,0.1237678,0.0793751,0,0,0.9760161,0,0,59.9666214,0,5.9589586,1.3091342,5.3980727,14.4562006,7.5834651,1,3.5942945,3.1395226,583.9234619,1.0591267,0.1317971,1.4565532,0.1072779,39.0345421,5.3354959,16.1773472,5.0544205,8.5198765,1.3198152,6.9967155,0.01,0.0253858,1.4733529,19.5004158,14.3566446,0.5775145,247.4673767,0.3899043,0.624658,7.7945123,11.7118292,374.9704895,14.5664692,62.5105896,0.0180444,0.4504423,4.4538512,0.2242251,0.9052391,157.7819977,0.1,6.0018997,0.2130266,0.4194202,1.5541701,35.8214302,0.6196391,11.1257668,56.9653549,0,197.92099,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,TRUE,TRUE,"C1"
269,"U","Dissolved",0.01,269554,6216,"80",13.4641209,0,0,0.1022281,0.5666962,0.9648793,0.6517832,0.1667354,52.2433701,5.7485371,11.9928608,5.0679841,18.2662601,0.2361051,1.5001634,11.6969576,0,0,0,0,0.0147429,0,1.9696833,1.9815211,26.9476719,16.8152714,0.4136939,327.4335022,0.6660381,1.0248445,8.6684732,7.5582905,0,350.2098694,15.9263048,0,0.0432944,53.5045471,83.0570374,0.0252678,0.6659733,4.9942465,0.2174948,0,1.1725127,166.6810455,0,0.1,8.0692701,0.2216778,0.446874,6.257977,0.5517541,0.8805171,8.2593651,25.2582417,10.1864042,14.6629333,0,1.9514356,38.0019035,0.6024741,15.0028276,49.6518707,15.3809147,0,0,0.2726543,1.560661,0.1070368,51.0892906,6.1404095,13.9670477,5,0.7054041,10.3133163,0.3038892,1.5949556,12.3627748,0,0.0129754,1.8963791,26.8067608,18.2933311,0.4503472,291.7632751,0.7255967,0.9872397,8.2462177,7.6306005,282.8499146,14.3578863,82.5278931,0.0456333,0.6592141,4.8073869,0.2237731,0.9991359,166.9439545,0.1250759,7.6980386,0.2111087,0.4405735,1.965705,38.9478226,0.8834516,14.8581696,1.9581494,0,0,0.0343104,0,0,1.1965551,0,0,54.2323189,0,5.5426359,2.197432,2.3861699,20.4589996,8.8467684,1,4.817708,4.9405761,673.4818115,1.2952782,0.1200029,0.7321513,0.1281905,51.0566635,5.6856427,13.1017447,5.1324944,11.8834372,1.4216789,11.7535429,0.0150596,0.0267534,1.9176806,26.5763721,16.0152225,0.3721636,336.9742432,0.6863291,1.016404,8.7700806,6.9376726,355.5916748,15.9228592,82.6717453,0.0231185,0.6757516,4.7205734,0.2,1.062315,163.7028656,0.1,7.6880722,0.2117152,0.4602263,1.9135058,34.8017502,0.7019331,14.4828672,55.1303978,0,227.0839996,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,TRUE,"C1"
441,"U","Dissolved",10,246350,6175,"120",22.2078533,0,0.0388955,0.302894,3.252435,1.7417911,2.26772,0.2966681,61.5635681,9.4801083,25.3881607,8.0126514,18.8146496,0.2107367,2.1546187,12.9897814,0,0,0.0870279,0,0.0257637,0,1.9040761,1.4464754,30.1230812,25.3222046,0.5848989,629.37854,0.9490602,0.9990815,11.0121346,13.9831562,0,612.9641113,20.6557007,0,0,42.7202797,92.5452347,0.0312186,0.4580022,7.297493,0.2471604,0,1.5116931,159.8302155,0,0.1,8.9076672,0.2861007,0.5052633,9.822567,0.4141313,2.5141647,11.6862593,21.2533836,9.2257071,12.03794,0,2.5198057,56.7951546,0.9833662,17.1764336,67.7725067,19.0895939,0,0,0.4408459,2.2052753,0.1787717,65.2029343,10.0320063,26.6076431,7.4120502,1.4448791,17.5692406,0.6537085,2.6350658,16.6306858,0,0.0203743,1.9197662,32.596302,28.4718513,0.7255259,525.8828125,1.1502844,0.8854268,14.1565828,14.6358261,444.2904053,17.5544052,87.3020325,0.0261827,0.6322742,8.3976049,0.3088753,1.469733,212.8695374,0.1,10.08463,0.3114221,0.5635139,2.8159442,68.9189682,1.1010883,18.6169987,3.0412667,0,0,0.0581699,0,0.1070522,3.1441915,0,0,37.2315178,0,7.8465343,5.1677537,3.6621494,19.471262,7.996666,1,5.4000111,4.8117871,670.5887451,1.4815143,0.2226393,1.556419,0.280915,60.2954216,9.2506456,26.4853592,6.8244934,17.6272316,2.0723157,13.5506506,0.0279038,0.0385862,1.8911989,30.3382988,24.5021,0.5598167,598.987854,1.0407029,1.0053341,10.8967466,13.0037327,600.7492065,22.2346382,86.4240112,0.0312476,0.5246278,6.9139109,0.2644168,1.4091194,157.5990906,0.1,8.8322716,0.2691863,0.4980133,2.485153,51.8092728,0.9148775,16.0834007,64.4678726,0,342.0449829,66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,FALSE,TRUE,"C1"
116,"U","Dissolved",120,270990,6590,"NULL",17.8215218,0,0.0528931,0.4257869,1.4328479,2.2129612,1.669242,0.166973,55.5158501,8.5296049,25.14188,5.2660694,16.0860748,1.6652278,2.1544981,11.762414,0,1.7713032,0.1402213,0,0.0210574,0.0468969,1.7480193,2.8212085,27.8288383,22.161459,0.7704038,406.7150269,0.7288899,0.7049091,9.98913,15.2456446,0,422.4591675,15.8374596,0,0,46.7662201,78.6141281,0.3717211,0.7176338,6.8823185,0.2747259,0,1.4359908,161.8620911,0,0.1,8.3449335,0.2777256,0.4061594,7.7750683,0.4695975,3.4386997,11.0151119,16.7141075,7.5671625,9.5241756,0,2.0581822,52.8695335,0.5935942,17.7307186,51.731411,23.3284531,0,0,0.4595965,2.0038807,0.1449933,58.7668991,10.2854958,31.7975502,7.8084292,1.1347632,13.1628046,1.0885563,2.5366175,14.1286068,0,0.0293052,1.5944403,31.365757,28.9367142,0.8396024,339.2912292,0.9584135,0.592471,12.6835413,18.7426491,367.0325317,16.5802269,78.2203293,0.1251067,0.8756035,7.6850786,0.3157206,1.7572658,156.2104492,0.1267999,9.8920698,0.2912893,0.5208403,2.3260212,60.4479523,1.2689761,22.3907681,1.9548261,0,0.5649957,0.0775099,0,0.1781123,1.9330641,0,0,46.3838921,0,6.9460597,3.9997401,3.7084043,11.6101198,5.5386314,1,4.2187147,5.0758233,483.0043945,1.2831075,0.1738444,1.2944295,0.1544782,49.9290352,8.1533375,26.4614506,5.3981752,12.9302197,1.8307942,10.8045359,0.0204486,0.0349172,1.5558167,25.5227566,20.5501232,0.5758279,374.2151489,0.734843,0.6684973,11.0315208,13.1311216,388.6469727,16.4932251,69.6955872,0.295191,0.7374671,6.0429134,0.2364296,1.3639941,133.1367798,0.1,8.2420502,0.2573622,0.4315444,2.1092913,48.2488327,0.80452,15.8243361,42.933033,0,249.3289948,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,TRUE,TRUE,"C3"
319,"U","Dissolved",1.1,51208,4701,"NULL",15.5079165,0,0.0473936,0.8500134,1.7047787,2.642638,4.0360394,0.3053016,49.5113449,8.8912182,33.0862083,5.4730616,19.952837,2.5619357,2.226052,9.8641291,0,0,0.2445496,0,0.0219965,0.0370408,1.3889638,1.1427231,27.7493782,21.130415,0.9059322,466.4959717,1.1421788,0.4136435,10.6996107,15.9615307,0,807.1097412,19.5712414,0,0.1852669,56.8658867,65.1869965,0.0267907,0.9235682,5.7908525,0.3905886,0,1.3025467,181.8054504,0,0.1,8.6630726,0.2177619,0.4944603,7.2564001,0.8158354,6.6831579,9.0489473,10.2744331,4.7426062,4.8881946,0,2.4153876,45.5141029,1.0655322,18.8680801,47.8363228,20.7579861,0,0,2.0771558,6.4446788,0.1807663,42.9492798,8.2919559,36.0019302,6.1073561,2.9532125,19.7341099,5.9994841,1.9640096,9.4129734,0,0.0247008,1.3941206,24.2618275,24.8424664,1.336118,370.4585266,0.8897175,0.3017763,8.2049217,18.5732193,1064.8928223,13.6170225,62.3081474,0.0312569,0.5995489,6.1319723,0.3366869,1.4180881,241.9823608,0.1,7.227078,0.2209891,0.4237888,2.1459143,48.5199013,2.5201802,17.3484573,11.251152,0,0,0.0526635,0,0,2.5471299,0,0.8252718,43.6970596,0,6.076365,1.0596266,16.9253006,6.8611336,2.7047265,1,3.4003468,18.1217003,419.777771,1.0803254,0.1968288,1.920336,0.3060583,41.7447357,7.5570698,32.8764191,5.2251592,18.157835,2.1665869,7.9702134,0.0225402,0.0317147,1.37406,23.0554466,19.3221893,0.7975283,402.2460327,0.8926212,0.4038348,8.9330559,15.9366512,814.7815552,17.4667358,54.934288,0.0286581,0.7600853,5.1394792,0.3560864,1.1413844,174.7175598,0.1066317,7.1609912,0.1963824,0.4222251,1.9885815,41.1372643,0.9521743,14.9676037,46.862442,0,346.6900024,51,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,TRUE,FALSE,"C1"
344,"U","Dissolved",1.25,51282,5600,"NULL",15.6978807,0,0.0468454,1.1696165,2.0585279,3.4346664,5.8957591,0.2776361,49.8907661,8.6331949,34.4955711,5.4868617,20.9428997,3.2953916,2.1272781,9.5680628,0,0,0.2792867,0,0.0232935,0.0378233,1.355799,1.2365204,27.530859,21.1003094,0.9924647,462.0054321,1.0913128,0.3018115,8.8331852,16.1658859,0,838.0065308,19.2278595,0,0.1777147,57.4237556,64.8495026,0.0287857,0.8627036,5.5904326,0.3807905,0,1.2917147,161.1067963,0,0.1,9.0310106,0.210474,0.4698847,7.2629676,0.715965,9.2576237,9.1260376,9.1774921,5.0700502,3.9249303,0,2.426544,44.5684624,1.0290318,18.1678829,47.2471886,22.5676174,0,0,2.2470839,6.9640813,0.1870132,43.0649223,8.0821486,39.3369446,6.1172986,3.0485353,20.5037289,5.3836451,1.9486356,9.1083593,0,0.0273378,1.3652704,24.8284435,27.791851,1.3301275,367.8666992,0.8501627,0.2114819,6.3490624,19.8873234,1172.1945801,13.6148138,63.6834106,0.0351981,0.5672759,6.2581692,0.3436355,1.3907813,223.5186768,0.1,7.5624089,0.215678,0.4611777,2.194453,49.49263,2.7318487,17.8433723,12.9158182,0,0,0.0193291,0,0,2.4272621,0,0.3895384,42.6393929,0,6.9506679,1.3132071,18.2820396,4.3966479,2.3030806,1,3.2394843,17.599762,385.3196716,1.0154238,0.2106974,2.5522523,0.2771764,41.9245033,7.5534134,35.6695328,5.2512984,19.6702538,2.1050057,7.7864981,0.025033,0.032258,1.3634776,23.1324272,19.6645947,0.8754467,430.4312744,0.8955109,0.2990289,7.3641839,15.9240446,854.1173706,17.1341572,57.7769585,0.0303032,0.7345576,5.0737114,0.3584785,1.1681414,151.8510437,0.1065938,7.7215152,0.1929884,0.4118199,2.0712636,40.3173332,0.9795259,14.7605276,46.6989098,0,360.1000061,58,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,TRUE,FALSE,"C1"
220,"U","Dissolved",0.3,155668,6905,"300",17.5241947,0,0.0396813,0.4828834,2.2772732,2.2777677,1.9700562,0.1668966,60.8743172,6.3551164,25.7970066,5.3348045,19.2935295,1.8408177,1.7679181,12.1600266,0,1.9073979,0.1507774,0,0.0192477,0,1.8320663,2.2083981,28.7218456,25.4853401,0.6472875,390.7402344,1.039991,0.8392006,16.6834373,12.880806,0,449.7536011,16.7386379,0,0.0094929,47.5355377,93.1748886,0.3567596,0.6675538,5.6289144,0.3115837,0,1.5944793,132.3623199,0,0.1,8.9231396,0.245657,0.4358818,6.5068331,0.6404977,3.8229945,9.5421858,19.3321133,7.874927,11.5094414,0,2.1636417,44.8328171,1.1398865,17.6385441,58.6802521,18.586544,0,0,0.7865778,2.640681,0.1508438,57.1324158,6.876224,27.0572739,5.8011832,1.3228734,13.3240652,2.5761187,1.9583257,14.2708635,0,0.0217828,1.8248109,28.9211025,28.3644009,0.7764469,285.352478,1.2067245,0.7878384,16.4831638,13.2606592,405.0838318,16.532032,95.6089249,0.1281886,0.6682255,6.1937523,0.3242,1.6917301,132.503418,0.1,10.0198841,0.2284114,0.5173446,2.543206,48.6099396,1.3984624,18.4721146,3.740375,0,0.8737069,0.173941,0,0,2.5938213,0,0,46.0553627,0,6.8293252,2.1066487,6.3323302,15.6290531,6.6510653,1,4.7802992,6.0153127,442.1455994,1.7298081,0.1438839,2.0122552,0.1685107,51.5445747,5.9601469,24.7555313,5.2654467,16.403698,1.7612795,11.8671255,0.0226901,0.0323555,1.7819752,26.4263611,24.7316551,0.6286428,383.6767883,0.9869287,0.8328479,15.7899466,12.1224833,454.9363403,16.7962093,82.5179977,0.2880098,0.6471952,5.8812633,0.2961585,1.4907869,132.7254639,0.1,8.1924849,0.2292665,0.4473083,2.0898035,43.2383308,0.9724631,15.4830818,56.2468147,0,312.5740051,46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,"C1"
682,"U","Dissolved",3.59,258412,5755,"360",24.1491604,0,0.3041989,0.6477846,2.9232516,3.148154,3.9266889,0.2343619,77.4699249,13.4998026,37.0822487,5.4068513,19.9448948,1.8030186,2.8521934,13.8386326,0,0,0.2516358,0,0.0197063,0.4167702,1.87514,2.2079861,37.648262,26.5857582,1.0648255,681.572876,0.9964924,0.8447367,9.7417517,15.3567114,0.3839279,773.2060547,19.8760967,0,0.4273903,36.4847107,88.7453842,0.0522929,0.5789025,9.2465305,0.2203812,0,1.4591751,248.8352509,0,0.1,11.2414789,0.3054614,0.444078,6.2075467,0.210651,5.2735596,7.6543398,24.1114502,8.2372112,16.0439663,0,2.2751863,81.2383575,1.0388118,17.4278984,61.3984795,28.6781216,0.0200523,0,1.074891,4.2927899,0.1338048,77.4782257,14.9032164,37.6823578,6.070591,1.8352913,18.2018795,1.9440576,2.9566607,15.0776606,0.2137323,0.0233125,1.843274,38.8851395,31.6236687,1.2714306,601.6976318,0.9354787,0.9303691,10.5438261,17.6542034,550.4985352,19.0395527,86.1016083,0.2043186,0.6602615,10.1825018,0.2298346,1.5387366,258.8468628,0.1,12.4911613,0.3217253,0.5302805,2.5837741,88.1349792,1.1180797,18.9653339,7.8189607,0,0.2151826,0.3056607,0,0.1417201,2.147305,0,0.1242802,30.1598911,0,9.9343328,1.3822992,8.7051516,17.1086674,5.0100574,1,4.6675611,5.1069031,579.6883545,1.4180068,0.1915305,3.378927,0.2184966,64.1622849,11.104147,33.1511192,5.0694261,14.8972492,2.5362425,12.1176844,0.0195425,0.0370342,1.8666826,32.870636,21.3830299,0.9974472,606.2875977,0.8657203,0.970602,9.3971615,14.8801022,707.7973633,18.6886063,78.494339,0.0631493,0.5288102,7.7924871,0.2202797,1.2712042,243.4968719,0.1,9.6822109,0.2514622,0.4430467,2.052669,76.1791458,0.9485347,15.3506708,58.9289894,0,297.54599,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE,"C1"
255,"U","Dissolved",2.3,269520,6422,"483",13.9353476,0,0,0.1507706,0.6559733,1.064541,0.6025548,0.1743847,55.8769875,5.9564695,13.0877914,5.1324005,14.9290028,0.6159326,1.5645324,11.6370277,0,0,0,0,0.0150187,0,1.9836379,1.8937089,28.2211704,18.2970524,0.4969864,354.9436035,0.7084588,1.0284605,9.1064405,8.0256529,0,378.4295044,16.4443607,0,0.0543866,53.0344849,84.9503555,0.0260258,0.6963327,5.2062407,0.2397968,0,1.2242783,164.880249,0,0.1,8.5073748,0.2351009,0.4495443,6.5294647,0.5498847,1.2234045,8.4948654,25.4361629,10.0570831,14.9573526,0,2.0497897,39.924099,0.6523436,15.5584946,49.6818428,16.2713871,0,0,0.3267217,1.6335201,0.1127394,52.9803734,6.2660365,15.9643469,5.1975336,0.7826927,10.5632315,0.6966597,1.6651223,12.2650785,0,0.0135846,1.9365113,27.6336994,19.800436,0.5294543,313.8094177,0.7959822,0.985121,8.6015072,8.2467327,312.6105042,15.1457977,82.6211319,0.0386235,0.7113869,5.1188884,0.2425158,1.0884703,165.7502441,0.1264632,8.2267447,0.2211514,0.4608681,2.0820842,41.6812363,0.937719,15.3612003,1.8632172,0,0,0.0318269,0,0,1.1763744,0,0,53.3230324,0,6.3908477,2.2635455,2.7867038,19.7778053,8.8201303,1,4.9179111,5.3353691,666.0500488,1.29645,0.1310211,0.8973923,0.1336095,52.3407898,5.898489,14.5418482,5.2605805,12.7189703,1.5049715,11.7682714,0.016707,0.027835,1.9617184,27.2021923,17.813982,0.4508816,371.2133789,0.7527398,1.0288267,9.3229837,7.5675726,387.809021,16.562973,83.2024841,0.0261009,0.705204,4.9743557,0.2182529,1.1190679,165.9134827,0.1,8.0756273,0.2257514,0.4704858,2.0114725,37.1971817,0.726954,14.8103447,48.4107323,0,231.470993,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,FALSE,FALSE,"C1"
108,"U","Dissolved",11,270978,6574,"NULL",17.8978176,0,0.0529285,0.4241549,1.4498572,2.2078748,1.6745601,0.1671568,55.7970467,8.6144409,25.3171139,5.2661843,16.2823963,1.6452318,2.1662383,11.8395691,0,1.7698677,0.1466202,0,0.0210621,0.0473426,1.7529343,2.8161585,27.9342403,22.1620274,0.7698423,415.7256775,0.7318805,0.7157404,10.0615416,15.277853,0,422.105011,15.8838835,0,0,46.278019,78.8198395,0.3713238,0.7178115,6.9087296,0.2739815,0,1.4502691,164.048233,0,0.1,8.3875933,0.2798379,0.4068324,7.7905993,0.4698344,3.4265213,11.0254622,16.9605484,7.5985932,9.7036858,0,2.058795,53.0251122,0.6001099,17.8318863,51.7801476,23.4285984,0,0,0.4543551,1.9965354,0.1449511,58.9108772,10.3816099,31.9206505,7.8100157,1.1329736,13.2163086,1.0399288,2.5531685,14.2109985,0,0.0294052,1.5925512,31.430275,28.9402981,0.8371705,342.3047791,0.9560895,0.5992014,12.7373648,18.8236942,365.5259705,16.6078854,78.3066254,0.1250234,0.8758919,7.7221599,0.3154489,1.7665122,156.3870087,0.1267808,9.9207573,0.2926086,0.5213335,2.3247592,60.6354065,1.2719537,22.4251213,1.9502279,0,0.564418,0.0778709,0,0.1835944,1.900528,0,0,46.1829224,0,6.9452362,4.0404859,3.6706216,11.7101784,5.5370913,1,4.2336597,5.0613413,485.1183777,1.285012,0.1752152,1.2836976,0.1548341,50.1170959,8.2208509,26.5724716,5.3982425,13.0618944,1.8369194,10.8421879,0.0206498,0.0350514,1.5564911,25.6055489,20.5404739,0.5721056,382.3860168,0.7350702,0.6772986,11.0816031,13.1355104,387.0387878,16.536871,69.8590088,0.2948423,0.7377232,6.0494094,0.2354979,1.3693326,134.4674835,0.1,8.2664022,0.2590199,0.4318519,2.1098299,48.3459702,0.8088781,15.8878832,42.9232407,0,248.4989929,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,TRUE,TRUE,"C1"
