SiteID,Fe,pH,As,prism30yr,baseflow,Top5_Al,Top5_As,Top5_Ba,Top5_Be,Top5_Ca,Top5_Cs,Top5_In,Top5_K,Top5_Ni,Top5_Pb,Top5_S,Top5_Se,Top5_Sn,Top5_Te,Top5_Ti,Top5_Zn,A_Amorph,A_Analcime,A_Aragon,A_C_Tot,A_Calcite,A_Cd,A_Cs,A_Cu,A_Dolomite,A_Goethite,A_Gypsum,A_Hematite,A_Heuland,A_Hg,A_K,A_Kaolinit,A_Li,A_Mn,A_Mo,A_Other,A_P,A_Pb,A_Pyrite,A_Pyroxene,A_Quartz,A_S,A_Sb,A_Se,A_Serpent,A_Sr,A_Talc,A_Te,A_Th,A_Tl,A_Tot_10A,A_Tot_14A,A_Tot_Clay,A_Tot_Flds,A_Tot_K_fs,A_Tot_Zeol,A_U,A_W,C_Amorph,C_Analcime,C_aragon,C_Ca,C_Cd,C_Co,C_Cr,C_Cs,C_CTot,C_Cu,C_Gibbsite,C_Hg,C_K,C_Li,C_Mg,C_Mo,C_Na,C_Nb,C_Ni,C_Pb,C_Rb,C_S,C_Sb,C_Se,C_Sn,C_Sr,C_Te,C_Tl,C_U,C_V,C_W,C_Y,C_Goethite,C_Gypsum,C_Hematite,C_Heuland,C_Hornbl,C_Kaolinit,C_Pyroxene,C_Talc,C_Tot_10A,C_Tot_14A,C_Tot_K_fs,DepthToGW,GENERALIZE,UNIT_NAME,US_L3NAME,Data_Source,US_L3NAME_Arizona/New_Mexico_Plateau,US_L3NAME_Colorado_Plateaus,US_L3NAME_Arizona/New_Mexico_Mountains,US_L3NAME_Southern_Rockies,US_L3NAME_Wyoming_Basin,US_L3NAME_Central_Basin_and_Range,US_L3NAME_Wasatch_and_Uinta_Mountains,US_L3NAME_Mojave_Basin_and_Range,US_L3NAME_Sonoran_Basin_and_Range,UNIT_NAME_Residual_materials_developed_in_sediment,UNIT_NAME_Eolian_sediments_mostly_dune_sand_thin,UNIT_NAME_Residual_materials_developed_in_fine-gra,UNIT_NAME_Alluvial_sediments_thin,UNIT_NAME_Eolian_sediments_mostly_loess_thin,UNIT_NAME_Residual_materials_developed_in_igneous_,UNIT_NAME_Residual_materials_developed_in_carbonat,UNIT_NAME_Basaltic_and_andesitic_volcanic_rocks,UNIT_NAME_Residual_materials_developed_in_fine-grained_sedimentary_rocks,UNIT_NAME_Residual_materials_developed_in_sedimentary_rocks_discontinuous,UNIT_NAME_Glacial_till_sediments_mostly_sandy_thin,UNIT_NAME_Residual_materials_developed_in_igneous_and_metamorphic_rocks,UNIT_NAME_Colluvial_sediments_thin,UNIT_NAME_Residual_materials_developed_in_carbonate_rocks_discontinuous,UNIT_NAME_Alluvial_sediments_thick,UNIT_NAME_Lacustrine_sediments,UNIT_NAME_Water,UNIT_NAME_Playa_sediments,UNIT_NAME_Rhyolitic_volcanic_rocks,GENERALIZE_Sedime,GENERALIZE_Uncons,GENERALIZE_Igneou,GENERALIZE_Unconsolidated_undifferentiated,GENERALIZE_Sedimentary_clastic,GENERALIZE_Water,GENERALIZE_Igneous_volcanic,GENERALIZE_Sedimentary_undifferentiated,GENERALIZE_Igneous_intrusive,GENERALIZE_Sedimentary_carbonate,GENERALIZE_Metamorphic_undifferentiated,GENERALIZE_Unconsolidated_and_Sedimentary_undifferentiated,GENERALIZE_Igneous_and_Sedimentary_undifferentiated,GENERALIZE_Metamorphic_and_Sedimentary_undifferentiated,GENERALIZE_Metamorphic_volcanic,GENERALIZE_Metamorphic_sedimentary_clastic,ClassLTE1,ClassLTE2,ClassLTE3,ClassLTE5,ClassLTE10,ClassGT10,trainClassLTE1_splt,trainClassLTE2_splt,trainClassLTE3_splt,trainClassLTE5_splt,trainClassLTE10_splt,trainClassGT10_splt
84398,10,7.85,2,345.2019958,73,3.5525129,4.8201342,396.9160156,1.2845931,4.3014479,5.5248728,0.0303196,1.4773571,10.7278299,17.2319088,0.0369713,0.2265051,1.1825261,0.1,0.1525936,48.5950546,24.290451,0,0.0638051,3.3729441,7.1904893,0.3025314,5.5334625,14.4173737,3.5080626,0,0,0,0,0.0168407,1.4392457,0.5430169,32.8102303,470.0292358,0.6969585,0,742.8788452,16.8470306,0,0.3393971,45.622467,0.0304476,0.6210013,0.2197257,0,355.5474854,0,0.1,7.6591005,0.3670613,6.7582941,0.8507302,8.2152271,12.313283,3.6065378,0,1.7908534,0.8153061,17.4486618,0,0,8.77069,0.1736222,5.7363648,23.1286087,5.3330183,3.2260604,10.0283127,0,0.0127257,1.2849271,25.9776497,1.3883448,0.6786379,0.5833629,5.2396007,8.7262936,10.8652,56.7711449,0.060672,0.4564957,0.213329,0.9057697,360.9270935,0.1,0.2934729,1.8603141,43.9527397,0.5560192,10.7471581,0,0.0707582,0.0268674,0,0,0.4170512,0.0303075,0,6.5881772,0.6711273,3.0077591,69.9745636,"Igneous, volcanic","Alluvial sediments, thick",Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
84404,80,7.9,8,245.7839966,77,3.9438806,5.641232,432.3491211,1.6530619,5.7407684,5.859416,0.030727,1.7274932,11.483777,19.6193886,0.0397228,0.2265251,1.3481376,0.1,0.1554506,51.807518,23.63941,0,0.690003,3.2419353,9.5278339,0.2803041,6.0594988,13.5129595,4.0207863,0,0.015265,0,0,0.0155827,1.6988248,0.1063661,37.2571526,482.2158203,0.9346429,0,704.3549194,17.3875618,0,0,41.3040123,0.0322334,0.6880485,0.2257885,0,336.4722595,0,0.1,10.2365017,0.4629564,7.4252172,0.6748682,8.3760242,17.7802105,5.4512873,0,2.4035099,1.0715425,18.5723171,0,-0.0127972,8.5391188,0.1978161,6.1323729,21.9981556,5.7247615,3.4033039,10.3477345,0,0.0159463,1.5738918,30.6724358,1.6399117,0.9246857,0.8819717,8.0847425,9.5552101,13.4794436,82.8630981,0.0833381,0.5267478,0.231844,1.2686023,322.5180054,0.1,0.4175758,2.5668969,47.3980026,0.7306793,13.6700525,0,0.0923536,0.0401357,0,0,0.0388434,0,0,7.6701336,0.1911505,4.8620462,37.9593964,"Unconsolidated, undifferentiated",Lacustrine sediments,Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0
84488,10,7.95,8,236.2189941,77,4.0472589,6.0071373,442.4171143,1.8296126,5.9822221,5.932291,0.0327452,1.7383369,11.7598743,19.9303589,0.0404814,0.2331073,1.3581147,0.1,0.1573521,52.8287468,23.7255821,0,0.8950779,3.3205657,9.8564005,0.3068299,6.1301498,14.0396652,3.8223624,0,0.0231463,0,0,0.0165393,1.7710727,0.0830044,38.3383102,507.5490723,0.991127,0,728.4835815,18.9848518,0,0,38.4287758,0.0377732,0.711172,0.2257519,0,354.6484985,0,0.1,11.6055336,0.5100877,7.5821157,0.7264198,8.5926495,18.3797264,5.3501167,0,2.5984306,1.1887575,18.90098,0,-0.0156119,8.1010218,0.1974198,6.5177445,22.7665329,5.7380452,3.2663863,10.5360794,0,0.0159571,1.6385585,33.3174057,1.5879722,0.962668,0.9813604,9.3480749,9.5778008,14.8906565,96.5917892,0.0859214,0.5809311,0.2320004,1.3486084,312.9334717,0.1,0.487199,2.6275907,49.2212715,1.0748285,14.8256702,0,0.0943384,0.0728031,0,0,0.0440516,0,0,7.3559318,0.1968777,4.9956145,31.1042881,"Unconsolidated, undifferentiated",Lacustrine sediments,Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
84501,490,7.2,10,246.2829895,77,4.0058403,5.8472595,442.3706665,1.7461171,5.7561722,5.9268432,0.0317414,1.7348672,11.7594995,19.9079113,0.0403299,0.233095,1.3558871,0.1,0.1570204,52.4701996,23.6900196,0,0.7226114,3.2405508,9.2434464,0.2985598,6.1272411,13.9191132,3.7701252,0,0.0183613,0,0,0.0163164,1.7349089,0.0951556,37.7303543,496.4615173,0.9889155,0,715.6731567,18.4379063,0,0,40.3938904,0.0342666,0.7087378,0.2257688,0,340.9643555,0,0.1,10.8921156,0.4895509,7.5824447,0.7238889,8.5933428,18.2035561,5.3099937,0,2.5118687,1.1333576,18.5408649,0,-0.0131803,8.2197399,0.1976442,6.4482832,22.7647133,5.7310977,3.273304,10.4826946,0,0.0159507,1.6053815,31.9185543,1.5807085,0.9553732,0.926011,8.7198114,9.5824127,14.2530861,89.7000198,0.0840105,0.5613677,0.2317545,1.3076224,315.2322693,0.1,0.4536895,2.5894914,49.1904259,0.9426243,14.2063866,0,0.0904735,0.0727245,0,0,0.0441928,0,0,7.3599267,0.1949888,4.9775095,52.7636261,"Unconsolidated, undifferentiated",Lacustrine sediments,Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1
84503,10,7.3,0.56,358.6129761,74,3.3764563,4.9095168,379.6923828,1.1055346,3.7714744,5.1970425,0.0309496,1.4082575,11.6087694,24.2279205,0.0408046,0.2796019,1.4831479,0.1,0.140945,50.0026779,23.9882221,0,0.0110365,3.5827601,5.5146966,0.3662198,5.3358321,15.7338362,3.3382168,0,0,0,0,0.0171922,1.3549777,0.9614666,30.7313461,507.8962708,0.7289815,0,832.237915,18.255024,0,0.4895872,46.2439766,0.043329,0.6091742,0.2262212,0,332.0066528,0,0.1,7.4444065,0.3672521,6.5034194,0.7430725,7.8951731,10.7886086,3.2354569,0,1.7139174,0.7981357,17.753727,0,0,8.0297012,0.2083657,6.2295074,25.5574265,5.2636685,3.1798775,10.0449762,0,0.0126677,1.212604,26.8453293,1.4119453,0.6733983,0.5653505,4.7052069,9.4476089,11.2650633,55.8058777,0.0545598,0.4647708,0.2386418,0.8691914,347.5375366,0.1,0.3047313,1.7159076,47.030262,0.8284281,11.3759012,0,0.0585666,0.0263715,0,0,0.5596637,0.0661481,0,6.6739206,0.8859931,2.3496773,39.5235443,"Unconsolidated, undifferentiated",Lacustrine sediments,Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
84504,2.5,7.3,0.68,358.6129761,75,3.3790734,4.9133444,379.725647,1.1072143,3.7867811,5.1970983,0.0309569,1.408608,11.6088514,24.2248764,0.0408042,0.2795914,1.4830031,0.1,0.1412063,50.0119934,23.9820194,0,0.0113548,3.5804,5.5596485,0.3651191,5.3358002,15.7091427,3.3418009,0,0,0,0,0.0171731,1.3557473,0.9509401,30.7296963,506.8756714,0.7289256,0,830.5368042,18.2286053,0,0.4880573,46.246048,0.0430475,0.6093665,0.226219,0,332.5708008,0,0.1,7.4408612,0.3670504,6.5032349,0.7447035,7.8947921,10.8108702,3.2364469,0,1.7142103,0.7981184,17.7516441,0,0,8.0561686,0.2082629,6.2184658,25.5553055,5.2637897,3.184958,10.0466576,0,0.0126695,1.2128807,26.8563652,1.4123015,0.6734222,0.5651712,4.7012334,9.4477386,11.2452888,55.7485619,0.0546055,0.4650821,0.2386281,0.8690318,348.2096863,0.1,0.3042538,1.7161444,46.9805336,0.823081,11.356451,0,0.0588438,0.0263864,0,0,0.5557145,0.0658838,0,6.6743073,0.885725,2.3498271,35.6884575,"Unconsolidated, undifferentiated",Lacustrine sediments,Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
84505,11,7.4,0.79,350.7869873,75,3.382489,4.9275308,379.7835388,1.1093625,3.802321,5.1971712,0.03097,1.4091507,11.6088333,24.2224178,0.0408007,0.2795821,1.4827455,0.1,0.1416022,50.0420189,23.9851933,0,0.011199,3.5812514,5.5816202,0.3654893,5.3358598,15.7064056,3.3385718,0,0,0,0,0.0171763,1.3575871,0.9441796,30.7573471,506.4654846,0.7289562,0,829.9251099,18.2523041,0,0.5013661,46.1437111,0.0429169,0.6104283,0.2262591,0,335.8418579,0,0.1,7.4467807,0.3672254,6.503161,0.7477856,7.8949146,10.8311062,3.2376735,0,1.7163674,0.7999582,17.7717113,0,0,8.0906353,0.2083771,6.2205191,25.5636559,5.2641845,3.1903298,10.0706167,0,0.0126734,1.2153215,26.9548054,1.4120349,0.6736476,0.5655323,4.7016335,9.4505301,11.2476597,55.8588791,0.0546833,0.4677054,0.238703,0.8699033,349.1392517,0.1,0.3048208,1.716864,47.0744629,0.8264304,11.3532667,0,0.0598918,0.0263919,0,0,0.5510567,0.0678739,0,6.6753626,0.8861134,2.3502553,35.6884575,"Unconsolidated, undifferentiated",Lacustrine sediments,Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
84507,7.8,7.4,0.68,358.6129761,75,3.3790734,4.9133444,379.725647,1.1072143,3.7867811,5.1970983,0.0309569,1.408608,11.6088514,24.2248764,0.0408042,0.2795914,1.4830031,0.1,0.1412063,50.0119934,23.9820194,0,0.0113548,3.5804,5.5596485,0.3651191,5.3358002,15.7091427,3.3418009,0,0,0,0,0.0171731,1.3557473,0.9509401,30.7296963,506.8756714,0.7289256,0,830.5368042,18.2286053,0,0.4880573,46.246048,0.0430475,0.6093665,0.226219,0,332.5708008,0,0.1,7.4408612,0.3670504,6.5032349,0.7447035,7.8947921,10.8108702,3.2364469,0,1.7142103,0.7981184,17.7516441,0,0,8.0561686,0.2082629,6.2184658,25.5553055,5.2637897,3.184958,10.0466576,0,0.0126695,1.2128807,26.8563652,1.4123015,0.6734222,0.5651712,4.7012334,9.4477386,11.2452888,55.7485619,0.0546055,0.4650821,0.2386281,0.8690318,348.2096863,0.1,0.3042538,1.7161444,46.9805336,0.823081,11.356451,0,0.0588438,0.0263864,0,0,0.5557145,0.0658838,0,6.6743073,0.885725,2.3498271,35.6884575,"Unconsolidated, undifferentiated",Lacustrine sediments,Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
84508,5.3,7.3,0.74,358.6129761,75,3.3798745,4.9238524,379.7502441,1.1076831,3.7872202,5.1971154,0.0309629,1.4088018,11.6087542,24.2254829,0.0408012,0.2795927,1.4828908,0.1,0.1413396,50.0328712,23.9851933,0,0.011199,3.5837402,5.5816202,0.3665967,5.3358903,15.7309494,3.3385718,0,0,0,0,0.0171955,1.3567979,0.9441796,30.7593155,507.4666748,0.7290128,0,831.6416016,18.2784271,0,0.5013661,46.1437111,0.0432019,0.6102315,0.2262618,0,335.3330383,0,0.1,7.4500265,0.3674182,6.503161,0.7477856,7.8949146,10.8311062,3.2376735,0,1.7160952,0.7999615,17.7738724,0,0,8.0643654,0.2084803,6.2313561,25.565876,5.2640648,3.185293,10.0688162,0,0.0126716,1.2150429,26.9445095,1.4116868,0.6736261,0.5656959,4.7053838,9.4504118,11.2671194,55.915535,0.0546386,0.4673949,0.2387179,0.8700587,348.4729919,0.1,0.3052921,1.7166317,47.1238594,0.8317531,11.3725624,0,0.0596237,0.0263771,0,0,0.5549776,0.0681999,0,6.674973,0.8864041,2.3501027,35.6884575,"Unconsolidated, undifferentiated",Lacustrine sediments,Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
84649,50,7.55,6,182.8919983,80,4.2541933,7.5019159,517.0892944,2.2739315,8.6628084,5.9408989,0.0350904,1.8556662,11.3072891,19.0181065,0.0621377,0.2396641,1.4872518,0.1,0.1410312,50.9134178,21.1948681,0,1.9020233,3.9796898,12.6550732,0.3177678,6.0013151,11.7579966,5.4448166,0,0.0709418,0,0,0.0151576,2.0136898,0,40.7557526,454.3820496,1.8256048,0,776.8087769,20.7745113,0,0,24.7606564,0.0609573,0.8562992,0.2312426,0,438.7114258,0,0.1,16.0913162,0.652084,6.488471,0.4686959,7.0564575,22.0628738,7.5242562,0,3.2277989,1.564518,19.6558456,0,0.659271,9.9000921,0.2276234,5.4121232,24.3723316,6.0997882,3.9704742,10.1275282,0,0.0147359,1.8166496,38.2583656,1.7747629,1.2960413,0.9899896,13.640337,10.1855974,18.6279011,118.7259598,0.141517,1.065311,0.2367686,1.6819139,308.7522278,0.1,0.6963705,3.1908512,40.5174713,1.4945836,16.8970947,0,0.3688968,0.0392833,0,0.0526331,0.0176052,0,0,7.6208162,0.419779,6.6262813,5.2246156,"Unconsolidated, undifferentiated",Playa sediments,Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0
84667,10,7.45,11,431.0229797,75,3.6008682,5.5331626,414.8057861,1.3015909,4.2720447,5.6540127,0.0311106,1.520745,11.4368763,18.4764824,0.0369935,0.2464944,1.2285538,0.1,0.1582203,51.8206863,24.3290539,0,0.0382116,3.1693518,7.0437741,0.3598725,5.8587933,15.0380859,1.8208566,0,0.0029803,0,0,0.0168111,1.4930325,0.4244675,34.1502838,492.9787292,0.831505,0,754.6287231,18.3813801,0,0.4120257,45.4936409,0.0318905,0.6765639,0.2450756,0,362.2771606,0,0.1,8.1482344,0.3996269,6.3757787,0.8936283,7.7485156,14.5766468,4.3682165,0,1.9917344,0.8964724,18.5480766,0,0,8.8506021,0.2413488,6.1417603,28.0756111,5.6495438,3.026242,10.8161983,0,0.014034,1.409447,29.3263397,1.1638134,0.8686397,0.5878896,5.7623253,10.5287561,11.846736,61.4986649,0.0630923,0.5242062,0.2499323,1.1414659,383.5862427,0.1,0.3334621,2.2171111,47.7470398,0.8210008,11.9937458,0,0.080663,0.0268288,0,0,0.3700138,0.0581878,0,7.8143148,0.562368,3.6579003,95.0271378,"Igneous, volcanic",Residual materials developed in igneous and metamorphic rocks,Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0
84668,11.5,7.5,1.3,352.7890015,73,3.3590276,5.4728594,381.9330444,1.1100348,3.7472956,5.2637668,0.0309488,1.3951318,11.6188364,17.1025505,0.0382844,0.2598886,1.0520355,0.1,0.1441679,50.9112206,23.9848118,0,0.0096686,3.6097693,6.1225376,0.3787514,5.3367968,15.8531017,3.3183298,0,0,0,0,0.0173593,1.3731912,0.7966578,31.1270294,508.0819702,0.7298266,0,835.1478271,18.7663784,0,0.6710714,45.0082664,0.0434686,0.6227624,0.2268087,0,374.2771301,0,0.1,7.5245371,0.3703978,6.501935,0.7986001,7.8949208,11.1949682,3.2573144,0,1.7418326,0.8222455,18.0537262,0,0,8.3438025,0.2106909,6.3197999,25.6854229,5.2684951,3.2246041,10.3496408,0,0.0127108,1.2429588,28.2446175,1.4069428,0.6764652,0.5690967,4.7229338,9.4861822,11.4052944,57.552536,0.0554384,0.500078,0.2397844,0.8822665,357.138916,0.1,0.3151027,1.7252865,48.5929413,0.9094629,11.43748,0,0.0713704,0.0263391,0,0,0.5208237,0.0985411,0,6.6859732,0.8939691,2.3543365,0.1250574,"Unconsolidated, undifferentiated","Alluvial sediments, thick",Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1
84679,34.2,7.1,0.23,475.6489868,74,4.1629329,7.4618807,529.5036621,1.7807873,9.7154264,5.8413105,0.0330423,1.8524665,10.9442091,18.3763523,0.2115317,0.2665128,1.4385493,0.1,0.1420634,49.9148827,19.68606,0,2.4607444,3.9050338,15.2438936,0.2889974,5.7213817,13.3480701,5.6132364,0,4.7962599,0,0,0.0119962,1.8072978,0.0547209,43.8324394,369.7720642,1.9696162,0.8522233,944.7852783,16.2767429,0,0,23.1423798,0.8476311,0.8084386,0.2259704,0,657.039978,0,0.1,11.5688143,0.4953597,5.8906641,0.0891687,6.1390409,18.541193,6.5485258,0,2.9438293,1.2925377,22.2767963,0,3.4418514,11.4176874,0.2260001,6.915132,24.3884583,6.0921693,4.3625536,13.1953592,0,0.0126606,1.7911464,43.4330978,1.9294958,1.547572,1.5008916,11.9294577,9.6196222,19.0904884,103.3610382,0.2758498,1.1057717,0.2814882,1.6019403,599.5153198,0.1,0.6215528,3.8614323,58.3522682,2.424439,15.4531975,0,0.8915703,0.0130723,0,0.0562908,0.0455259,-0.0962608,0,7.348743,0.3299817,6.3114038,97.0826263,"Sedimentary, clastic","Residual materials developed in sedimentary rocks, discontinuous",Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
84700,20,7.15,2,468.9719849,75,3.5832331,5.5963778,414.587677,1.2885681,4.1950998,5.6526408,0.0312729,1.5189327,11.4367361,18.4802685,0.0370016,0.2465535,1.2279963,0.1,0.1562401,51.8890381,24.374052,0,0.0327597,3.2090397,6.8532839,0.3706262,5.8580632,15.2562094,1.8051275,0,0.0026974,0,0,0.0169873,1.4845308,0.4713487,34.2191315,499.0570679,0.8317637,0,771.7271118,18.6624069,0,0.4898326,45.3462143,0.034319,0.6761538,0.2452758,0,370.3820496,0,0.1,8.1100254,0.3993919,6.3781013,0.899116,7.75284,14.3488598,4.3540378,0,1.9894394,0.8969211,18.6159477,0,0,8.6516075,0.242334,6.2323675,28.1293659,5.6481309,2.9908121,10.8311605,0,0.0140249,1.4104059,29.7716961,1.1630117,0.8687869,0.5902627,5.7309418,10.5374937,11.9721317,62.0688477,0.0632209,0.5314539,0.2504121,1.1403862,379.9483643,0.1,0.3374279,2.2139189,48.5400047,0.8781731,12.1074247,0,0.0796697,0.0267631,0,0,0.3900345,0.0726842,0,7.8129325,0.5686156,3.6549759,95.9904709,"Igneous, volcanic",Residual materials developed in igneous and metamorphic rocks,Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1
84707,20,7.6,3,479.7529907,75,3.5855145,5.618751,414.6104126,1.290062,4.1916904,5.6527543,0.0313349,1.5191154,11.4371958,18.4847221,0.0370037,0.2465631,1.2281096,0.1,0.1564063,51.950386,24.38517,0,0.0304303,3.2134061,6.831306,0.3720494,5.8581619,15.2897186,1.8021433,0,0.0026274,0,0,0.0170162,1.4857335,0.4748423,34.2437096,499.7694702,0.8319503,0,773.1387329,18.7281399,0,0.5107147,45.2602196,0.0344771,0.677287,0.2453323,0,371.9576721,0,0.1,8.1172676,0.3998353,6.3800592,0.9020799,7.7544141,14.3139553,4.3516541,0,1.9909942,0.8986299,18.6440353,0,0,8.6619291,0.2425634,6.2483592,28.1371975,5.6483564,2.9934437,10.8522434,0,0.0140273,1.4119416,29.8956795,1.163007,0.8689929,0.5898554,5.7307248,10.5408249,11.9917736,62.1936836,0.063234,0.5346181,0.2504908,1.141309,380.2147522,0.1,0.3383636,2.2144468,48.6930733,0.8921104,12.1192102,0,0.0801197,0.0267453,0,0,0.388806,0.0743304,0,7.8136029,0.569526,3.6549616,99.8675766,"Igneous, volcanic",Residual materials developed in igneous and metamorphic rocks,Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
84733,10,7.6,2,475.6069946,75,3.5971234,5.7387018,414.7230835,1.2977669,4.1746545,5.6533628,0.0316703,1.520072,11.43964,18.5078735,0.0370171,0.2466126,1.2287012,0.1,0.1571524,52.2733955,24.4037914,0,0.0220277,3.2367475,6.8968773,0.3796218,5.858686,15.4676895,1.8011761,0,0.002542,0,0,0.0171702,1.4918101,0.441853,34.374424,503.6984253,0.8329164,0,780.9833374,19.0759525,0,0.5464926,44.9084015,0.0353517,0.6830134,0.2456278,0,380.1421509,0,0.1,8.1537743,0.4021316,6.3900747,0.9162471,7.7596474,14.3588228,4.3533878,0,1.9992265,0.9077242,18.7915611,0,0,8.696229,0.2437285,6.3362603,28.1800594,5.6495676,3.0036087,10.9614801,0,0.0140392,1.420465,30.5704498,1.163022,0.8701602,0.5890708,5.7338347,10.5584049,12.1035986,62.9248543,0.0633402,0.5515062,0.2509085,1.1465921,380.9599609,0.1,0.3435636,2.2175808,49.5331802,0.9658217,12.1891584,0,0.0820755,0.0266577,0,0,0.3829723,0.0828512,0,7.8170691,0.57424,3.6550243,95.2729263,"Igneous, volcanic",Residual materials developed in igneous and metamorphic rocks,Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
84778,11.5,7.3,12.5,187.9550018,80,4.226367,7.6536307,530.1698608,2.2426679,8.8481064,6.0027676,0.0362669,1.8531145,11.2554941,19.2070141,0.0641117,0.2461815,1.4989674,0.1,0.1398658,51.2014656,21.3773212,0,2.6638939,4.1747599,11.237937,0.3057607,6.0614653,11.5919991,5.7905693,0,0.0460759,0,0,0.0155204,1.9667072,0,41.8908348,435.7347717,1.130354,0,778.9404907,20.5356884,0,0,24.5709267,0.0384211,0.8550023,0.2243031,0,483.3058167,0,0.1,15.4499397,0.6395391,6.8568916,0.3932188,7.3752618,21.4513721,7.0316262,0,3.2682199,1.5234243,18.258812,0,0.9530241,10.1570692,0.2169091,5.1946406,23.6123619,6.0928707,4.1131077,9.855444,0,0.0147365,1.7684361,38.2379265,1.9372115,1.2457286,0.8863134,13.0689096,9.6167326,18.0566387,110.5268555,0.1381667,1.1607658,0.229873,1.6360427,298.9510498,0.1,0.6701413,3.2853308,39.1580582,1.3522977,15.763485,0,0.2352753,0.0462923,0,0.0527822,0.0360743,0.0307716,0,7.686635,0.4221814,6.4507957,10.4833059,"Unconsolidated, undifferentiated",Lacustrine sediments,Central Basin and Range,WQP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0
